"id","directors"
2356,"nm0970388"
3095,"nm0193485"
4853,"nm0298807"
3461,"nm0170043"
5876,"nm0005367"
4232,"nm0655230"
6068,"nm0330360"
4740,"nm1154950"
4740,"nm1154951"
922,"nm0001723"
47,"nm0327944"
2458,"nm1166926"
3683,"nm0000126"
3821,"nm0389591"
4613,"nm0000600"
4860,"nm0628146"
649,"nm0911061"
895,"nm0452319"
1003,"nm0005124"
1003,"nm0710020"
1309,"nm0139867"
2359,"nm0002653"
2459,"nm0093051"
5533,"nm0083348"
5332,"nm0001554"
3340,"nm0009190"
4238,"nm0812546"
191,"nm0001382"
3073,"nm0001102"
3073,"nm0325196"
295,"nm0001661"
5774,"nm0758574"
4109,"nm0936838"
6355,"nm0590122"
951,"nm0055565"
719,"nm0000318"
5205,"nm0000386"
1677,"nm0269463"
2474,"nm0453270"
2494,"nm1183472"
3177,"nm0918876"
3177,"nm0295384"
3177,"nm0325146"
3177,"nm0746984"
3177,"nm0878716"
3177,"nm0955175"
333,"nm0325877"
2861,"nm0000631"
1641,"nm0250038"
3090,"nm0937501"
2488,"nm1190385"
2694,"nm0871860"
2955,"nm0398185"
3114,"nm0112085"
3841,"nm0322368"
4376,"nm1195760"
4785,"nm0580729"
6143,"nm1197971"
6789,"nm0006476"
6819,"nm0441429"
6819,"nm0923298"
6819,"nm0593420"
1833,"nm0872868"
2306,"nm0001674"
5518,"nm0725345"
2932,"nm0000957"
3857,"nm0893659"
731,"nm0090066"
5416,"nm0001093"
3489,"nm0000142"
3724,"nm0426333"
3724,"nm0456732"
4324,"nm0564827"
6258,"nm0222043"
308,"nm0470323"
2578,"nm0151751"
1032,"nm0685759"
1235,"nm0783139"
1683,"nm0641373"
6013,"nm0000916"
2666,"nm0136579"
3167,"nm0925870"
6540,"nm0920108"
379,"nm0245888"
917,"nm0086431"
917,"nm1074107"
1623,"nm0003474"
1987,"nm0950553"
4716,"nm0605648"
4395,"nm0470098"
6422,"nm0994538"
2401,"nm0005421"
6870,"nm0848414"
5077,"nm0001252"
2291,"nm0001565"
5938,"nm0378144"
3096,"nm0255386"
1178,"nm0001214"
4306,"nm0331532"
14,"nm1009775"
3176,"nm0378893"
1161,"nm0151540"
1862,"nm0125803"
1862,"nm0268380"
5816,"nm0001024"
3847,"nm0732106"
4280,"nm0200380"
4303,"nm0000500"
6472,"nm0000583"
2076,"nm0103785"
2969,"nm0379237"
3208,"nm0874575"
3408,"nm0588341"
1974,"nm0217034"
2133,"nm0916424"
5598,"nm0001053"
5598,"nm0001054"
3087,"nm0001068"
5867,"nm0000154"
4672,"nm0680846"
6808,"nm0525659"
248,"nm1409123"
22,"nm0935095"
603,"nm0838198"
1476,"nm0062614"
4218,"nm0256983"
4218,"nm0899329"
4218,"nm0681264"
6080,"nm0001747"
4555,"nm0583600"
963,"nm0170719"
1025,"nm0294505"
3046,"nm0936482"
1740,"nm0327273"
5451,"nm0591450"
1482,"nm0272704"
2305,"nm0241090"
3122,"nm0000436"
3792,"nm0000247"
5899,"nm0000709"
4423,"nm0875793"
4733,"nm0125803"
4733,"nm0268380"
2605,"nm0490487"
2605,"nm0538320"
4965,"nm0000217"
2568,"nm0482681"
2382,"nm0363553"
2559,"nm0237015"
5703,"nm0097529"
5703,"nm1741096"
5703,"nm0664896"
3398,"nm0831690"
5439,"nm0989649"
5259,"nm0507425"
2916,"nm0544528"
6103,"nm0565336"
92,"nm0880928"
992,"nm1285613"
5425,"nm0421314"
4790,"nm0922386"
6488,"nm1020749"
342,"nm0357453"
80,"nm0781842"
5397,"nm0000134"
2529,"nm0001639"
4274,"nm0803500"
5547,"nm0994308"
201,"nm0000466"
484,"nm0000108"
4801,"nm0243264"
1173,"nm0935863"
2268,"nm0946875"
2059,"nm0029706"
2946,"nm0184947"
6097,"nm0384864"
6097,"nm0651706"
1493,"nm0149196"
4482,"nm0175775"
799,"nm0708870"
1719,"nm1370693"
2485,"nm0594503"
2109,"nm2022591"
2109,"nm0632716"
2109,"nm0651900"
5102,"nm1293863"
4221,"nm0901346"
6079,"nm0309599"
4682,"nm1056677"
4682,"nm0960028"
4775,"nm0001741"
6654,"nm1301035"
6792,"nm3252564"
6792,"nm0387293"
5250,"nm0931095"
2178,"nm0440913"
1076,"nm0506613"
1742,"nm0163375"
1996,"nm0005387"
2853,"nm0298807"
2917,"nm0751221"
3625,"nm0001752"
4019,"nm0005190"
4039,"nm0000431"
397,"nm0002120"
3142,"nm0201509"
3142,"nm0569891"
5834,"nm1314706"
6194,"nm0482592"
6664,"nm0106230"
1117,"nm0000165"
1363,"nm0005563"
1803,"nm0654858"
5649,"nm0394280"
3834,"nm0783699"
6832,"nm0857002"
6845,"nm1340910"
5179,"nm0612812"
2128,"nm0837977"
3270,"nm0094435"
6102,"nm1327196"
3878,"nm1011749"
6032,"nm0327273"
5075,"nm0000416"
5911,"nm0471452"
4136,"nm0308376"
1744,"nm0769840"
1744,"nm0073688"
1744,"nm0541635"
113,"nm0743093"
1689,"nm1334631"
1941,"nm0680889"
5306,"nm0080120"
5530,"nm1056707"
5530,"nm0531734"
1957,"nm0399044"
4214,"nm0149260"
1900,"nm0158640"
405,"nm0570912"
839,"nm0443181"
4170,"nm0917188"
4170,"nm0757858"
4384,"nm0155093"
6661,"nm0003506"
276,"nm0020728"
778,"nm0275286"
135,"nm1555287"
2549,"nm0303145"
2753,"nm1348558"
3195,"nm0767339"
3745,"nm0302600"
6042,"nm0001774"
4597,"nm0000519"
1071,"nm0128225"
6807,"nm0518644"
1216,"nm1349376"
1806,"nm1023919"
889,"nm0149446"
1209,"nm0837406"
1896,"nm0001845"
2222,"nm0589176"
2610,"nm0000233"
3029,"nm0403541"
5699,"nm0026442"
6712,"nm0677953"
3740,"nm0001754"
4299,"nm0001878"
4369,"nm1335402"
4563,"nm0349183"
6140,"nm0000229"
2864,"nm0174374"
5650,"nm0027572"
1266,"nm0414423"
1700,"nm0745861"
1556,"nm0386570"
6793,"nm0950593"
3535,"nm0330140"
709,"nm0000228"
1351,"nm0811583"
1674,"nm0001814"
5117,"nm0011470"
3126,"nm0553796"
4329,"nm0462895"
4827,"nm0142286"
1143,"nm1309413"
2768,"nm1234345"
3105,"nm1077168"
3638,"nm0661791"
6830,"nm0109359"
481,"nm0959062"
4960,"nm0007158"
550,"nm0440913"
4067,"nm0434806"
195,"nm0453518"
3498,"nm2223783"
3619,"nm1377673"
5966,"nm0618391"
4816,"nm0300866"
4396,"nm0942367"
6205,"nm0082802"
203,"nm0291082"
6888,"nm0831321"
399,"nm0514546"
1906,"nm0827268"
2269,"nm0004306"
2269,"nm0171253"
2269,"nm0606688"
2284,"nm0500444"
5562,"nm0562266"
4427,"nm0593463"
4577,"nm0855843"
6101,"nm0000876"
6411,"nm0001361"
3345,"nm0205169"
6656,"nm0553662"
267,"nm0711840"
1058,"nm0000318"
1303,"nm1286340"
1450,"nm1600805"
2600,"nm0000229"
5730,"nm0001129"
4193,"nm0001806"
1630,"nm0166507"
4919,"nm0568978"
462,"nm0505152"
4639,"nm0264236"
2634,"nm0632788"
2634,"nm3252786"
2634,"nm0559535"
2634,"nm1387613"
3119,"nm0372072"
1682,"nm0001081"
1838,"nm0623715"
3507,"nm0005509"
5918,"nm0005190"
2606,"nm0490487"
2606,"nm0538320"
1182,"nm0000520"
1966,"nm1164861"
2791,"nm1119880"
3366,"nm0525659"
829,"nm1048574"
3485,"nm0000777"
3812,"nm0145036"
4593,"nm0000985"
502,"nm0280745"
502,"nm0597026"
1086,"nm0227540"
5475,"nm1134029"
2659,"nm0269463"
4308,"nm0397431"
5056,"nm0339030"
2220,"nm0838198"
6251,"nm0453270"
4852,"nm0005295"
618,"nm0634240"
5115,"nm0056725"
5322,"nm1154950"
5322,"nm1154951"
2897,"nm0159507"
3492,"nm0483053"
4255,"nm0514662"
6761,"nm0000382"
2866,"nm0000948"
1686,"nm1410521"
2293,"nm0946734"
5543,"nm0001628"
3687,"nm0448900"
2607,"nm0490487"
2607,"nm0538320"
4630,"nm1104118"
991,"nm0423646"
1075,"nm0001752"
3497,"nm0381478"
6774,"nm0768249"
5127,"nm0912238"
2957,"nm0891216"
4008,"nm0238865"
4171,"nm0019841"
6011,"nm0732430"
372,"nm0000191"
1154,"nm0001566"
1923,"nm0601382"
2918,"nm0001097"
3245,"nm1096524"
3246,"nm0914132"
5987,"nm0620378"
635,"nm0336620"
1289,"nm0053228"
1366,"nm0877366"
5265,"nm0151540"
2144,"nm0038432"
2639,"nm0007082"
2838,"nm0000233"
3840,"nm1171770"
3263,"nm0000095"
1176,"nm0000464"
128,"nm0054954"
3229,"nm1162002"
6427,"nm0531817"
980,"nm0587955"
4347,"nm0923736"
2963,"nm0000123"
3305,"nm1446437"
3305,"nm0953978"
1167,"nm0169253"
3681,"nm1451264"
5161,"nm0073322"
2147,"nm0134176"
5695,"nm0001392"
4273,"nm0006639"
4938,"nm0863816"
1010,"nm0132709"
5111,"nm1483021"
5111,"nm1117214"
1540,"nm1676035"
5895,"nm1396121"
5895,"nm1491554"
667,"nm0000500"
6768,"nm0005540"
64,"nm0003506"
3482,"nm0667734"
5188,"nm0000165"
4036,"nm0083348"
4036,"nm0684342"
6159,"nm0125803"
6159,"nm0268380"
4815,"nm0442109"
6929,"nm0382072"
809,"nm0093051"
3589,"nm0001590"
3854,"nm0893659"
6616,"nm0005139"
1285,"nm0905592"
4450,"nm0304521"
2829,"nm0245888"
6249,"nm0893659"
234,"nm0684336"
4941,"nm1497918"
493,"nm0001801"
2200,"nm0591994"
2456,"nm0955443"
5689,"nm0330100"
2567,"nm0919369"
5783,"nm0576529"
6368,"nm0319690"
1877,"nm0634602"
1877,"nm1481959"
5333,"nm0522393"
2143,"nm1595280"
5388,"nm0919363"
5110,"nm1473420"
3365,"nm1481493"
3393,"nm0001570"
3532,"nm0150802"
4444,"nm0601619"
6762,"nm0005069"
6553,"nm1473420"
5644,"nm0132709"
2387,"nm0855035"
4892,"nm1096212"
4892,"nm1288611"
4892,"nm4767266"
4093,"nm1466691"
5152,"nm0576987"
3282,"nm0075666"
3282,"nm0802501"
3620,"nm0836825"
3940,"nm0950226"
4285,"nm1490123"
4336,"nm0238841"
2544,"nm0431918"
5028,"nm0000361"
959,"nm0359734"
1084,"nm0898547"
2678,"nm0236226"
2857,"nm0128687"
2154,"nm0341716"
1112,"nm0005387"
6396,"nm1561203"
6396,"nm0464804"
6448,"nm0504642"
6346,"nm1334773"
646,"nm0937306"
906,"nm0000487"
5123,"nm0954693"
1973,"nm0663328"
5421,"nm0000200"
4151,"nm0349406"
752,"nm0000682"
65,"nm1720541"
656,"nm0971239"
656,"nm9054338"
1655,"nm0121653"
2011,"nm0000916"
3941,"nm1503403"
4765,"nm1041597"
72,"nm0545356"
1448,"nm1519279"
1448,"nm1519314"
145,"nm0170719"
5835,"nm1519306"
5835,"nm1512429"
238,"nm1419633"
1164,"nm0141961"
4083,"nm0668292"
4271,"nm0825360"
2446,"nm0313623"
1023,"nm0335666"
5235,"nm0957772"
5853,"nm0788202"
3811,"nm0878756"
6706,"nm0229694"
3258,"nm0027459"
1840,"nm0959034"
2540,"nm0299563"
6045,"nm0190780"
3495,"nm0428600"
800,"nm0902290"
6073,"nm0812200"
1488,"nm0855903"
1660,"nm0550881"
3267,"nm0551128"
1551,"nm0414817"
4223,"nm0001661"
498,"nm0724938"
894,"nm0190780"
5150,"nm0815204"
1501,"nm0477035"
6437,"nm0471086"
134,"nm0000343"
3078,"nm0629272"
314,"nm1147848"
1832,"nm0093051"
2348,"nm1286340"
5519,"nm0000601"
5130,"nm0647718"
954,"nm0885249"
453,"nm0032925"
5247,"nm0773603"
1618,"nm0201801"
1868,"nm0001162"
129,"nm0000631"
2741,"nm0004056"
4461,"nm0588340"
4461,"nm0000233"
4461,"nm0001675"
6547,"nm0936482"
873,"nm0712753"
257,"nm0476201"
691,"nm0348274"
1697,"nm0619599"
5551,"nm1573013"
5019,"nm0617042"
4188,"nm0002700"
6069,"nm0477129"
241,"nm0222150"
5291,"nm0220600"
3031,"nm0276062"
5817,"nm0366004"
3310,"nm0000142"
180,"nm0000500"
4584,"nm0446819"
604,"nm0001709"
1013,"nm1589546"
6275,"nm0846993"
6915,"nm0269463"
5120,"nm1242062"
5435,"nm0001112"
3907,"nm0632893"
5225,"nm0000217"
5768,"nm0074488"
4791,"nm0000318"
3423,"nm0000229"
1893,"nm0518644"
573,"nm0000500"
1924,"nm0777881"
6861,"nm1618122"
2939,"nm0911061"
3914,"nm0000583"
4239,"nm0458251"
2570,"nm0771613"
6684,"nm0811583"
1248,"nm0269463"
2497,"nm0108132"
5600,"nm0002159"
3566,"nm0280814"
3566,"nm0505662"
6365,"nm0000416"
90,"nm0000816"
437,"nm1362432"
877,"nm0001403"
4989,"nm0002191"
2331,"nm0084114"
2334,"nm0868219"
93,"nm0935863"
913,"nm0000464"
6285,"nm0002044"
892,"nm0418982"
1745,"nm0001723"
4437,"nm1844237"
4437,"nm0401203"
4614,"nm0000600"
1066,"nm0935095"
1681,"nm0001408"
3934,"nm0942504"
1494,"nm0603628"
607,"nm0644203"
5949,"nm0044803"
1875,"nm0939128"
3212,"nm0583675"
3243,"nm0432380"
3356,"nm0091076"
4114,"nm0527109"
6094,"nm0914132"
6835,"nm0572562"
3225,"nm0000095"
67,"nm0811583"
592,"nm1461392"
592,"nm1650283"
651,"nm0418982"
5091,"nm0090013"
3437,"nm0325204"
4206,"nm0377896"
4260,"nm1352172"
4522,"nm0254786"
94,"nm0094080"
426,"nm0510912"
1805,"nm0357584"
2292,"nm0946734"
4849,"nm1506891"
244,"nm0421314"
1907,"nm0000142"
2706,"nm0005222"
2782,"nm0607275"
2928,"nm0001681"
2999,"nm0899364"
6160,"nm0000905"
6613,"nm0176133"
6613,"nm0798161"
6156,"nm0000169"
1491,"nm1384445"
1538,"nm0005647"
1642,"nm0002657"
2580,"nm0440459"
5591,"nm0286975"
5734,"nm1669022"
3413,"nm0318916"
173,"nm0000265"
4712,"nm0286975"
6132,"nm0271402"
6132,"nm0828207"
6144,"nm0509448"
2470,"nm0088397"
4492,"nm0374663"
6168,"nm1680237"
475,"nm0329229"
4720,"nm0043742"
2207,"nm0423333"
5933,"nm0384825"
5184,"nm0000399"
724,"nm0925870"
2553,"nm0662530"
1463,"nm0335337"
2050,"nm0787601"
2104,"nm1359360"
461,"nm0139867"
4410,"nm0172877"
4777,"nm0105169"
4777,"nm0118333"
63,"nm1104118"
1059,"nm0689343"
1932,"nm0101047"
1932,"nm0271402"
2766,"nm0137228"
1142,"nm0003620"
6855,"nm1064945"
1234,"nm0002140"
2099,"nm0781842"
2439,"nm0942367"
3120,"nm0006476"
3722,"nm0420112"
5757,"nm0659380"
5757,"nm0161152"
4568,"nm0745131"
4770,"nm0563301"
345,"nm0001024"
519,"nm0792202"
1478,"nm0005366"
1807,"nm0223359"
5408,"nm0000243"
2210,"nm0001348"
2238,"nm0788202"
3224,"nm1325899"
4574,"nm1403029"
4574,"nm1760840"
5681,"nm0291082"
4881,"nm0718646"
2402,"nm0002339"
5201,"nm0852363"
4737,"nm0458884"
3196,"nm0415207"
4360,"nm0007139"
4622,"nm0201524"
4902,"nm0138620"
4947,"nm0204884"
457,"nm0020491"
2259,"nm1027689"
3036,"nm0005540"
2097,"nm0006487"
2097,"nm16037646"
3287,"nm0000520"
6043,"nm0170043"
4694,"nm0070566"
1758,"nm0103595"
1758,"nm0001659"
1758,"nm0820800"
614,"nm0001994"
4187,"nm0906476"
5903,"nm0097079"
4186,"nm1173144"
5740,"nm0970382"
4788,"nm0208113"
1823,"nm0027572"
4287,"nm1135423"
1804,"nm0382584"
2893,"nm0004363"
4047,"nm0506613"
1356,"nm1294961"
1356,"nm1294962"
2167,"nm0000123"
5432,"nm1234345"
2295,"nm0043742"
3226,"nm0004838"
5790,"nm0619762"
1667,"nm0864775"
2863,"nm0418982"
1203,"nm1776038"
6581,"nm0574625"
6766,"nm0376664"
5227,"nm0551076"
5379,"nm0637518"
5406,"nm0579079"
2820,"nm1383079"
5636,"nm0661751"
6433,"nm0881279"
4950,"nm0422710"
4950,"nm0699037"
2023,"nm0392237"
2055,"nm0947087"
313,"nm0001675"
1022,"nm0637518"
290,"nm0040328"
676,"nm1795664"
4995,"nm0240797"
2539,"nm0757858"
3136,"nm1802009"
6578,"nm0866536"
3977,"nm0735276"
3793,"nm0759207"
4873,"nm0629334"
540,"nm0643664"
540,"nm2670683"
2491,"nm0608668"
4231,"nm0614682"
2613,"nm0490487"
2613,"nm0538320"
2613,"nm1442561"
1817,"nm0463316"
5057,"nm0339030"
2898,"nm0651706"
2898,"nm0828970"
4678,"nm0068587"
1322,"nm0826541"
6645,"nm0000264"
535,"nm6799760"
690,"nm0000709"
3053,"nm0475905"
3021,"nm0000229"
6607,"nm0871428"
6905,"nm0331532"
432,"nm0827171"
528,"nm0317368"
670,"nm0262635"
1656,"nm0002340"
5443,"nm1243970"
5443,"nm0282921"
2421,"nm0249897"
2421,"nm0250410"
2421,"nm0498555"
3264,"nm0345174"
8,"nm0000386"
4959,"nm0231596"
6583,"nm0395937"
6290,"nm0004810"
6922,"nm0000399"
1061,"nm0305368"
2818,"nm0425894"
5963,"nm0394280"
3757,"nm0009463"
239,"nm0853380"
779,"nm0330347"
779,"nm0817447"
849,"nm0622695"
5080,"nm0678786"
5154,"nm0000915"
4309,"nm0942367"
4822,"nm0295107"
1605,"nm0110591"
2367,"nm1144307"
2887,"nm0001639"
5809,"nm0828099"
4397,"nm2497546"
2256,"nm0000916"
4065,"nm1013656"
1761,"nm1840848"
1725,"nm0266777"
3038,"nm0206760"
3038,"nm0267512"
1519,"nm0001707"
3853,"nm0893659"
4241,"nm0001756"
3372,"nm0766581"
543,"nm0327944"
6207,"nm0891554"
2733,"nm0332950"
2807,"nm0424103"
28,"nm0001149"
803,"nm0001880"
3974,"nm0591994"
802,"nm0001708"
3091,"nm1224554"
25,"nm0405632"
1120,"nm0919369"
2062,"nm1376035"
2433,"nm0371755"
2433,"nm0553942"
3962,"nm1844396"
6844,"nm0420941"
5696,"nm0386382"
848,"nm0075864"
1077,"nm0788202"
1393,"nm0027271"
2160,"nm0000255"
5392,"nm0001752"
2166,"nm0375068"
2920,"nm0796117"
6027,"nm0501185"
6163,"nm0777881"
3399,"nm0070436"
2425,"nm0795407"
6383,"nm1083489"
74,"nm0001338"
669,"nm1887612"
669,"nm1883294"
790,"nm0005077"
610,"nm0831436"
1935,"nm0082300"
2066,"nm0321102"
5470,"nm0014960"
2623,"nm0000490"
3007,"nm0000487"
5943,"nm0610831"
4405,"nm0275698"
6492,"nm0007082"
2987,"nm0644022"
2077,"nm0384722"
2476,"nm0004332"
5615,"nm0531817"
3150,"nm1347153"
5513,"nm0791672"
6305,"nm0000166"
5285,"nm0298807"
2180,"nm0001232"
5474,"nm0583515"
2744,"nm0858525"
6651,"nm0193554"
2370,"nm1362464"
2191,"nm0329650"
100,"nm15596559"
100,"nm0453518"
5083,"nm0502954"
2929,"nm0797869"
3406,"nm1590998"
3742,"nm0868219"
3808,"nm0001226"
4707,"nm0768249"
3490,"nm0381478"
4307,"nm0000095"
1865,"nm0192933"
268,"nm0081540"
5036,"nm0080235"
983,"nm0002653"
5230,"nm0291205"
4138,"nm0329755"
144,"nm0154312"
3908,"nm0941811"
4462,"nm0588340"
4462,"nm0001675"
3128,"nm1001345"
3350,NA
518,"nm0681401"
2585,"nm0093051"
1836,"nm0000500"
5407,"nm0003152"
2616,"nm0000186"
5836,"nm1989536"
6184,"nm0590667"
6648,"nm1930412"
4481,"nm0410494"
5912,"nm1069069"
4975,"nm1643193"
768,"nm0108132"
808,"nm1519133"
1174,"nm0562645"
1308,"nm0000625"
5477,"nm0002120"
3056,"nm1846132"
5616,"nm0498991"
3720,"nm0564586"
4020,"nm0000230"
4106,"nm0001348"
4302,"nm0680846"
6067,"nm0798899"
4687,"nm0281945"
2163,"nm1937252"
6893,"nm0751577"
6893,"nm0751648"
57,"nm0294379"
503,"nm0004689"
503,"nm0486627"
1995,"nm0481418"
5472,"nm0405336"
2914,"nm3704751"
5840,"nm1291105"
3849,"nm0014960"
3704,"nm0371890"
362,"nm0919369"
3508,"nm0005509"
265,"nm1956898"
1334,"nm0186784"
1403,"nm0362738"
3289,"nm0006904"
3602,"nm0264236"
4420,"nm0205157"
3483,"nm0718645"
1346,"nm0783536"
1346,"nm0294997"
1603,"nm0184792"
1603,"nm0474153"
2244,"nm0533284"
2507,"nm0002132"
510,"nm1309090"
3197,"nm0518836"
5832,"nm0601382"
3234,"nm0601382"
5841,"nm0149491"
5994,"nm1475971"
5994,"nm0935863"
2241,"nm0281396"
5485,"nm0094435"
3931,"nm0740213"
5196,"nm0634240"
5967,"nm1079050"
4962,"nm0689187"
6306,"nm0000759"
6318,"nm0081540"
6850,"nm0000231"
6788,"nm0136592"
3688,"nm0394841"
4786,"nm1982295"
1767,"nm0307497"
6429,"nm0711840"
449,"nm0000154"
1063,"nm0001566"
1387,"nm0000788"
2843,"nm1241671"
6077,"nm0331532"
3944,"nm0001565"
5326,"nm0490487"
4779,"nm0452607"
1295,"nm0955443"
4676,"nm0531817"
411,"nm0000108"
5706,"nm0867210"
1341,"nm2004204"
6555,"nm0339030"
2236,"nm0001053"
2236,"nm0001054"
5669,"nm1820135"
5669,"nm2012368"
3933,"nm1549343"
4519,"nm0138620"
4137,NA
5169,"nm0001317"
3501,"nm0645513"
384,"nm0801055"
1890,"nm0390844"
3591,"nm0005367"
4176,"nm0998825"
6564,"nm0001716"
6859,"nm1058247"
1792,"nm0197636"
3549,"nm0506613"
3577,"nm0001053"
3577,"nm0001054"
45,"nm0525659"
2589,"nm0353673"
3281,"nm0242757"
3281,"nm1083864"
3281,"nm1737383"
4624,"nm0578023"
2885,"nm0031976"
435,"nm0715636"
4179,"nm0000230"
3494,"nm0281598"
4344,"nm1204568"
772,"nm0607904"
1251,"nm0004410"
1251,"nm0962729"
3144,"nm0201509"
3144,"nm0569891"
3666,"nm0884659"
4140,"nm1165997"
4140,"nm2036605"
513,"nm0424035"
1317,"nm0373282"
2502,"nm1349376"
6374,"nm1443023"
2764,"nm0794564"
3582,"nm0382956"
5818,"nm0001708"
5174,"nm0210320"
5174,"nm0761498"
2283,"nm1375358"
2283,"nm1376383"
6908,"nm0000338"
2354,"nm0724969"
2675,"nm0403541"
3331,"nm0003088"
5910,"nm0634240"
3935,"nm0640334"
4587,"nm0210320"
6196,"nm0756935"
3097,"nm0945282"
1539,"nm0551076"
207,"nm3084782"
5396,"nm0658823"
6048,"nm0192289"
3102,"nm0001565"
6707,"nm0085438"
1533,"nm0513371"
6617,"nm0394676"
6797,"nm0839000"
6044,"nm1119079"
6044,"nm1316072"
6010,"nm0692957"
4932,"nm0497528"
1262,NA
4161,"nm0150802"
4077,"nm0376006"
6811,"nm0414423"
2723,"nm1823216"
2723,"nm1823227"
657,"nm0151540"
1822,"nm1103162"
1901,"nm0847859"
1985,"nm0229694"
2217,"nm1994729"
3916,"nm0093051"
6734,"nm0001469"
1495,"nm0142286"
1428,"nm0894169"
6795,"nm0065608"
5852,"nm0407067"
2450,"nm0531440"
1055,"nm2493041"
6785,"nm2071216"
1818,"nm1381100"
2779,"nm0510731"
3467,"nm0132257"
5792,"nm0075849"
5792,"nm0700301"
4288,"nm1135423"
4704,"nm0005303"
328,"nm1349522"
648,"nm0499724"
727,"nm0001705"
4087,"nm0082802"
4552,"nm0339004"
4738,"nm0000123"
6486,"nm0149491"
1668,"nm0864775"
538,"nm0001631"
5453,"nm1433996"
2051,"nm0474955"
3706,"nm1354496"
5357,"nm0275698"
580,"nm0524442"
2693,"nm0871860"
6327,"nm0225269"
4024,"nm0020491"
1637,"nm0169806"
2615,"nm0812200"
4829,"nm2066439"
6775,"nm0527261"
5166,"nm0000365"
753,"nm0518363"
3624,"nm0001752"
394,"nm0346550"
6625,"nm0000095"
4364,"nm0914058"
2436,"nm0744834"
2992,"nm0000142"
6700,"nm0336695"
5116,"nm0011470"
4096,"nm0304830"
4,"nm0797869"
5129,"nm0206926"
3123,"nm0934629"
5711,"nm0770942"
4229,"nm0015374"
3199,"nm0000876"
3094,"nm0001880"
2644,"nm0000576"
3436,"nm0492909"
832,"nm0000631"
6694,"nm0629334"
2303,"nm0135141"
6241,"nm0751221"
2509,"nm0889522"
2517,"nm0240797"
2998,"nm0477129"
3864,"nm3360961"
3864,"nm3371961"
3864,"nm3483756"
3444,"nm0939182"
363,"nm0000631"
4968,"nm0248942"
1643,"nm0000343"
1736,"nm2117510"
1749,"nm0005759"
3254,"nm0005367"
1000,"nm2176745"
5619,"nm0790144"
6745,"nm0617042"
2524,"nm0001674"
4262,"nm0294825"
2182,"nm1475479"
2890,"nm0471086"
1037,"nm0931095"
6028,"nm0420982"
4701,"nm1234893"
312,"nm0776271"
1756,"nm0428600"
5915,"nm0166256"
5915,"nm0615780"
3465,"nm0303032"
2563,"nm1732981"
2830,"nm0007082"
2554,"nm0456732"
3400,"nm0262595"
6065,"nm1410159"
6065,"nm0124112"
6065,"nm1402180"
4513,"nm0000777"
6274,"nm0002653"
590,"nm0793119"
5209,"nm0597673"
6566,"nm1415540"
5613,"nm0733149"
5076,"nm0644022"
2445,"nm0294457"
3723,"nm0523094"
3672,"nm1388074"
3672,"nm1437277"
2441,"nm1676223"
5720,"nm0114226"
1405,"nm0925870"
3253,"nm0325927"
3253,"nm2214893"
5531,"nm0769135"
1314,"nm0885249"
2689,"nm0003160"
3998,"nm0777881"
2086,"nm0005190"
1007,"nm0023355"
1385,"nm0000568"
3170,"nm1630273"
1012,"nm0000095"
1773,"nm0864775"
4971,"nm1565107"
4651,"nm0009190"
21,"nm1201875"
636,"nm0327273"
1723,"nm0294997"
1723,"nm0783536"
1422,"nm1085552"
1959,"nm0831557"
5471,"nm1170286"
5532,"nm0504642"
3052,"nm0411290"
3843,"nm1031003"
4073,"nm1068186"
1404,"nm2251947"
6450,"nm0026442"
452,"nm0000438"
5240,"nm0871860"
6336,"nm0000110"
6394,"nm0369618"
387,"nm0641373"
6677,"nm1512910"
4868,"nm2271259"
4868,"nm2252255"
869,"nm0573732"
1455,"nm0000382"
2680,"nm1349818"
2680,"nm0281396"
5775,"nm0705535"
5775,"nm5402490"
3734,"nm0451076"
4095,"nm0004303"
4848,"nm0470443"
1802,"nm1731937"
2935,"nm0318916"
5760,"nm0457565"
807,"nm0619599"
1791,"nm0258418"
1791,"nm0414795"
5958,"nm0010012"
1002,"nm0665041"
1002,"nm1883612"
413,"nm0000165"
788,"nm0233288"
2757,"nm0711807"
3124,"nm0000487"
3536,"nm0015359"
3536,"nm0040939"
3536,"nm0051157"
3536,"nm0400441"
3536,"nm0412517"
3536,"nm0422638"
3536,"nm0001408"
3536,"nm0551358"
3536,"nm0619762"
3536,"nm0000204"
3536,"nm0711840"
3813,"nm1749112"
3813,"nm2277869"
6412,"nm0501185"
19,"nm1717949"
4906,"nm0001162"
682,"nm2283173"
5191,"nm0393799"
1390,"nm0437526"
2686,"nm0240797"
4820,"nm0236226"
4608,"nm0905154"
4608,"nm0905152"
6137,"nm0906476"
5693,"nm0773605"
596,"nm0659380"
596,"nm0161152"
629,NA
3670,"nm2910657"
3803,"nm0001060"
4357,"nm0610831"
5651,"nm1166926"
4404,"nm1637768"
4811,"nm0638271"
6202,"nm0345294"
6202,"nm0345307"
5046,"nm1093053"
1201,"nm1197971"
2687,"nm1394062"
2635,"nm0634240"
6851,"nm0286975"
1925,"nm0001661"
1599,"nm0109359"
593,"nm2127179"
5270,"nm0562266"
2119,"nm0914132"
6083,"nm0942504"
1824,NA
3203,"nm0291205"
3937,"nm0829820"
4422,"nm0298807"
3161,"nm0335337"
1049,"nm0000142"
5627,"nm0001355"
