"id","writers"
6686,"nm1780037"
2036,"nm0604948"
2785,"nm0338169"
2785,"nm0275629"
2785,"nm0720135"
2785,"nm0636358"
2785,"nm0326247"
845,"nm1941895"
845,"nm2244854"
438,"nm0001885"
548,"nm0567112"
4982,"nm2401481"
4982,"nm0605675"
3480,"nm0000127"
4075,"nm0003620"
3567,"nm0866062"
3567,"nm0005237"
3567,"nm0465792"
3567,"nm1169564"
3567,"nm3688913"
6586,"nm0674144"
3906,"nm0594503"
3906,"nm0558953"
5031,"nm0359387"
5031,"nm1034122"
2815,"nm0611650"
2815,"nm0637409"
2815,"nm0664582"
2815,"nm0906667"
1647,"nm0614682"
1647,"nm0759022"
1647,"nm2418691"
3741,"nm0632300"
5269,"nm0015359"
6568,"nm1435457"
6568,"nm1440026"
6568,"nm0122335"
4265,"nm2510763"
4265,"nm1337757"
317,"nm2184890"
4527,"nm1244808"
4527,"nm0006846"
5767,"nm0001104"
5767,"nm0000175"
2973,"nm0062126"
2973,"nm1147756"
2973,"nm1163211"
2973,"nm0124244"
2973,"nm0278181"
2973,"nm0784771"
2973,"nm0820800"
6253,"nm1275670"
6253,"nm1191891"
2336,"nm2049126"
2336,"nm2431095"
2336,"nm0275286"
2336,"nm0000850"
6059,"nm2432896"
6059,"nm1626838"
6059,"nm2428943"
6059,"nm1101216"
943,"nm0001054"
943,"nm0001053"
5515,"nm1676793"
6763,"nm0117092"
6763,"nm1848205"
6128,"nm0262325"
6128,"nm1615610"
923,"nm0056187"
923,"nm0385630"
923,"nm0563243"
923,"nm0769840"
923,"nm0063165"
6479,"nm0874307"
4289,"nm1733317"
4289,"nm1729303"
4289,"nm0272090"
1940,"nm0199977"
3024,"nm1996352"
4718,"nm1098479"
4718,"nm1457532"
4718,"nm1458859"
4718,"nm1540577"
4718,"nm1448771"
4718,"nm0241416"
4718,"nm8348236"
4042,"nm1491263"
4042,"nm2217484"
4042,"nm0646792"
1074,"nm0118224"
1074,"nm0346466"
2993,"nm1433580"
2993,"nm0003201"
2432,"nm1709264"
2481,"nm0204030"
2481,"nm0213450"
2481,"nm0761498"
2481,"nm2441763"
2481,"nm0405190"
2481,"nm1104057"
4436,"nm0458441"
4436,"nm0501359"
4436,"nm0825308"
4436,"nm0011470"
4436,"nm0254645"
4436,"nm0744429"
4436,"nm0776107"
4436,"nm0794252"
4436,"nm0830294"
4436,"nm2593444"
4413,NA
1980,"nm0573389"
2032,"nm0868643"
2032,"nm0019079"
2032,"nm0272948"
2032,"nm0000807"
2842,"nm2439550"
1380,"nm0351772"
1137,"nm0017690"
6256,"nm2326979"
6256,"nm1672009"
2512,"nm2449810"
3585,"nm0025347"
3585,"nm0126641"
3100,"nm0131969"
3100,"nm0860513"
9,"nm0714599"
840,"nm0797321"
840,"nm0471392"
4747,"nm1314116"
4747,"nm4131020"
4747,"nm0625965"
891,"nm0220045"
891,"nm1988111"
891,"nm2053085"
1794,"nm0946883"
1794,"nm1104594"
4148,"nm1402202"
4148,"nm1402203"
242,"nm1702656"
2423,"nm2442634"
2423,"nm2676463"
2423,"nm15565490"
5478,"nm0909638"
5478,"nm0101991"
5478,"nm0001392"
5478,"nm0868219"
5478,"nm0866058"
3093,"nm0610219"
3093,"nm0503629"
3093,"nm0933092"
4748,"nm0586281"
4748,"nm0620185"
5073,"nm1193346"
5839,"nm2063546"
5839,"nm1701233"
5839,"nm2880412"
4681,"nm0047049"
1783,"nm1636752"
1783,"nm2320276"
6169,"nm0916099"
2007,"nm2471028"
149,"nm1601882"
2576,"nm0472100"
2576,"nm1400959"
2576,"nm0121715"
3842,"nm0736622"
3842,"nm1698571"
3842,"nm0031976"
6668,"nm0004056"
6668,"nm0230032"
6668,"nm0714114"
472,"nm2476665"
912,"nm0000264"
852,"nm0767713"
852,"nm0589168"
852,"nm0777421"
852,"nm2658258"
1548,"nm0788234"
5643,"nm3092414"
5643,"nm0108132"
5643,"nm0123194"
71,"nm1249826"
1908,"nm0026199"
1908,"nm0535234"
5587,"nm1164861"
1746,"nm0030417"
1746,"nm0257939"
1746,"nm0766364"
1746,"nm1371924"
1746,"nm13963174"
2587,NA
1318,"nm1298090"
2289,"nm0460141"
2289,"nm0746830"
5058,"nm2487672"
3022,"nm1437907"
3022,"nm1440053"
2158,"nm2500207"
2158,"nm2828827"
2158,"nm0158323"
2158,"nm0223924"
2158,"nm0308520"
2158,"nm0309979"
673,"nm2550204"
2676,"nm0155617"
2676,"nm0946995"
4000,"nm1865755"
4825,"nm0000108"
4825,"nm0436543"
4078,"nm0000361"
5603,"nm0796117"
483,"nm0000108"
483,"nm1297771"
483,"nm0305372"
485,"nm0305372"
485,"nm0000108"
485,"nm1297771"
1132,"nm0159507"
1132,"nm0463674"
1132,"nm0874683"
1132,"nm0789966"
1132,"nm1385080"
1132,"nm3020927"
6469,"nm0857620"
6469,"nm0001774"
6469,"nm1000113"
1586,"nm7838351"
1586,"nm0704588"
4581,"nm1618286"
2926,"nm0521739"
2926,"nm0466122"
2201,"nm0001338"
2201,"nm2418487"
4936,"nm0888743"
4936,"nm0765091"
4936,"nm0460141"
4936,"nm0498278"
4936,"nm0228492"
5448,"nm0796117"
3141,"nm1020896"
3141,"nm0592961"
3141,"nm0571032"
3141,"nm0935528"
5801,"nm2092862"
5801,"nm2391938"
349,"nm0900140"
349,"nm0574509"
349,"nm0899531"
349,"nm0046564"
2414,"nm1129358"
3563,"nm0668754"
3563,"nm0738908"
3563,"nm0817023"
3568,"nm2548697"
4127,"nm1244808"
4127,"nm0946817"
6887,"nm0001191"
6887,"nm0806912"
6887,"nm0031976"
655,"nm2188941"
655,"nm0379056"
6924,"nm0999415"
154,"nm0443592"
154,"nm0074426"
1888,"nm1433720"
958,"nm0539801"
958,"nm0669132"
958,"nm1488800"
2372,"nm0058302"
6298,"nm0271501"
5542,"nm2545235"
4102,"nm2534912"
4102,"nm0954023"
417,"nm0149446"
417,"nm0074488"
417,"nm0574509"
417,"nm0899531"
417,"nm2549216"
6008,"nm0809895"
4878,"nm4119594"
4878,"nm0000338"
3780,"nm0004410"
3780,"nm0962729"
4637,"nm0039328"
4637,"nm1718864"
4637,"nm1319618"
4637,"nm0780714"
4637,"nm2227956"
5151,"nm0003833"
5151,"nm0077052"
5299,"nm0378783"
5299,"nm1648541"
5299,"nm1099009"
5299,"nm3286588"
1128,"nm0003031"
1128,"nm2558309"
4545,"nm1068186"
4545,"nm0397574"
3032,"nm0322839"
3032,"nm0164898"
3032,"nm0357453"
3032,"nm0836001"
168,"nm0878638"
2596,"nm0570082"
2596,"nm0089937"
2596,"nm0001036"
2596,"nm0000351"
2596,"nm0272173"
2596,"nm0289098"
2596,"nm0000510"
2596,"nm0001527"
2596,"nm0003244"
2596,"nm0001625"
2596,"nm0785938"
2596,"nm0830767"
2596,"nm0000236"
2800,"nm0796950"
2800,"nm0795975"
2800,"nm0006516"
2800,"nm0811583"
2800,"nm0923736"
2800,"nm1189346"
2800,"nm0004170"
2800,"nm0277730"
2800,"nm0551376"
2800,"nm0456158"
29,"nm0276821"
561,"nm0376963"
561,"nm1587402"
2388,"nm0572352"
2388,"nm1067289"
1880,NA
594,"nm1038800"
594,"nm0333804"
5666,NA
2542,"nm0368690"
3217,"nm0254178"
5108,"nm0585574"
5108,"nm0746829"
5108,"nm2349310"
5118,"nm1321655"
5118,"nm1321656"
5118,"nm0678104"
5118,"nm0507000"
5698,"nm1139726"
5698,"nm0936999"
3545,"nm1032521"
3545,"nm2578825"
3545,"nm2832819"
4925,"nm0378960"
4925,"nm0595590"
4925,"nm0942367"
4925,"nm0180428"
78,"nm1396121"
1826,"nm0905592"
1826,"nm1496753"
1826,"nm3273842"
1826,"nm0506215"
2592,"nm2623109"
2592,"nm0536632"
3283,"nm4885209"
3283,"nm1926161"
3283,"nm3011351"
3283,"nm0489284"
3283,"nm0757975"
3132,"nm0001675"
3132,"nm0736155"
6591,"nm0003160"
6591,"nm1267492"
2492,"nm0909629"
2492,"nm2588606"
3013,"nm2037901"
3013,"nm2596174"
4778,"nm0274905"
4778,"nm0104335"
4778,"nm2590523"
4778,"nm2591513"
3017,"nm1244760"
4407,"nm3467335"
4407,"nm0669756"
4407,"nm1334526"
4407,"nm0927880"
4407,"nm0236279"
6444,"nm0618680"
6444,"nm0000188"
54,"nm0112459"
1534,"nm0085627"
1534,"nm1592713"
1911,"nm0844032"
1911,"nm2058587"
310,"nm0265420"
310,"nm0799562"
1185,"nm0595088"
1185,"nm0933144"
1185,"nm0666791"
1185,"nm0202425"
5859,NA
4715,"nm0527109"
4715,"nm0329051"
4715,"nm0001603"
4715,"nm0930684"
6813,"nm2610786"
3885,"nm0846969"
3885,"nm2095966"
3885,"nm2242949"
3885,"nm0814473"
3885,"nm0146097"
111,"nm1405911"
111,"nm6912381"
4366,"nm0455078"
4366,"nm0124299"
4366,"nm0823015"
4525,"nm2616523"
4525,"nm5074519"
4525,"nm4733595"
2304,"nm0463359"
2304,"nm0799050"
2304,"nm1021163"
2304,"nm0875710"
3261,"nm0774786"
3261,"nm2523794"
3152,"nm7813934"
5410,"nm10552063"
6019,"nm2413207"
795,"nm7478640"
795,"nm3184434"
1518,"nm0774582"
1518,"nm1470516"
218,"nm7443350"
5592,"nm4426398"
4377,"nm4462060"
436,"nm4680113"
436,"nm7896794"
3669,"nm1520917"
3669,"nm1012277"
6912,"nm0003620"
5557,"nm0604448"
6846,"nm6505844"
2396,"nm1209105"
2396,"nm0178547"
4506,"nm0064479"
4506,"nm3139511"
34,"nm5337263"
34,"nm3059520"
5233,"nm10576752"
5907,"nm1803105"
5907,"nm0235719"
3317,"nm10585937"
1587,"nm0394684"
1587,"nm5476638"
4079,"nm0000519"
4439,"nm10343741"
5964,NA
2877,"nm0642277"
1634,"nm0232776"
1634,"nm0649191"
1634,"nm0778554"
3452,"nm0266899"
3452,"nm1918877"
3452,"nm0040939"
3452,"nm9177529"
3452,"nm0347136"
2410,"nm0461498"
1089,"nm0697115"
1089,"nm1602547"
700,"nm1583667"
700,"nm0124244"
325,"nm0074163"
325,"nm0665510"
325,"nm1748106"
325,"nm0718871"
2145,"nm2346340"
2145,"nm3085237"
2145,"nm3133679"
2145,"nm2678319"
2145,"nm1536608"
2145,"nm1656334"
1715,"nm0316795"
1715,"nm1628322"
1715,"nm1646482"
1126,"nm15844220"
1126,"nm15844222"
1126,"nm15844221"
2173,"nm3711836"
2173,"nm1198797"
3325,NA
6012,"nm0797455"
6012,"nm0192947"
4005,"nm1209132"
4005,"nm2814611"
4005,"nm1493975"
4621,"nm0622112"
4621,"nm2629199"
4621,"nm0852298"
6166,"nm0692683"
3587,NA
3667,"nm0411720"
3667,"nm1520917"
6070,"nm0151358"
6070,"nm1569351"
496,"nm2489912"
496,"nm1926674"
1695,"nm9032591"
183,"nm0001054"
183,"nm0001053"
4340,"nm2298096"
1652,"nm1220140"
1044,"nm0551076"
5748,"nm0472353"
4494,"nm0801220"
5239,"nm0361833"
5239,"nm0523879"
5239,"nm11173854"
4601,NA
2479,"nm0315065"
5229,NA
4500,NA
2273,NA
2260,"nm5752771"
5284,"nm0560277"
5284,"nm2029621"
2114,"nm0015295"
2114,"nm1962313"
2114,"nm1145539"
2114,"nm8623786"
2114,"nm1238337"
2114,"nm10367764"
2114,"nm11170639"
4688,"nm0426355"
4688,"nm1661137"
4688,"nm0012137"
2551,"nm0815204"
6794,"nm1779941"
466,"nm0006516"
466,"nm5410196"
466,"nm2646452"
3733,"nm0910976"
2080,"nm1125275"
2080,"nm0712753"
2080,"nm0501359"
6666,"nm1615610"
6666,"nm0771496"
6666,"nm0007140"
6666,"nm0000231"
4805,"nm0725034"
4805,"nm0827750"
4805,"nm1250389"
1392,"nm0000233"
2232,"nm2124742"
2232,"nm0793881"
4330,"nm0723692"
4330,"nm0618720"
2343,"nm2514461"
3233,"nm2665973"
2245,NA
4806,"nm9779431"
4806,"nm2552337"
4806,"nm9224512"
589,"nm5170222"
589,"nm2873116"
589,"nm1406764"
589,"nm4039044"
589,"nm0759041"
880,"nm7428006"
6330,"nm2645944"
5215,"nm3237501"
5215,"nm5596920"
5215,"nm3891250"
16,"nm2647420"
4863,"nm1995152"
5998,"nm0285379"
5998,"nm0938645"
5998,"nm1582368"
4470,NA
5155,"nm0204731"
4328,"nm0514821"
4328,"nm1074122"
4328,"nm1176881"
6237,"nm1857002"
6237,"nm0721944"
2516,"nm0236421"
3920,"nm0119613"
3920,"nm0310032"
6497,"nm5386710"
793,"nm2648685"
5226,"nm0668247"
5226,"nm0269542"
5226,"nm0711110"
5226,"nm2655611"
5672,NA
6731,"nm1401416"
3296,NA
1414,"nm0296243"
1414,"nm0001880"
1414,"nm2739958"
2663,"nm1990490"
2663,"nm1242274"
2663,"nm0435701"
2663,"nm1993322"
3951,"nm0086194"
3951,"nm2797005"
4139,"nm1897957"
6321,"nm2206922"
1180,"nm0647449"
1180,"nm1142688"
1180,"nm1985063"
1171,"nm1212643"
1171,"nm0284774"
1171,"nm1597664"
269,"nm6849771"
269,"nm8800659"
4388,NA
2745,"nm8748334"
2745,"nm3360218"
2745,"nm4401003"
6266,"nm1171030"
2302,NA
5064,NA
1912,"nm0909547"
1155,"nm0237527"
1155,"nm0369479"
1155,"nm0830085"
1155,"nm0956299"
4776,NA
5043,"nm1729428"
4342,"nm0093252"
2020,"nm2956628"
2355,"nm0096375"
2355,"nm3160078"
1236,NA
6033,"nm0810792"
4551,"nm0024887"
4551,"nm0458251"
1082,"nm0021899"
1082,"nm3240303"
6398,"nm2504581"
6398,"nm0899501"
4833,"nm2540476"
4198,NA
961,"nm0552140"
3319,"nm3374012"
3086,"nm6235717"
6623,"nm2672655"
6623,"nm0865422"
5642,"nm0393517"
5642,"nm0316417"
5642,"nm0001317"
5642,"nm1048866"
1214,"nm0546057"
1214,"nm0838032"
454,"nm0794385"
454,"nm1887932"
454,"nm1219582"
6867,"nm2669990"
6867,"nm0645256"
4210,NA
5431,NA
2642,NA
3214,"nm0186610"
3214,"nm0835453"
5456,"nm2092862"
5456,"nm0814412"
4456,"nm0751102"
4456,"nm2683048"
2514,"nm0720135"
2514,"nm0275629"
2514,"nm2679516"
6874,"nm0000601"
6874,"nm1969144"
6874,"nm1072409"
825,"nm0919103"
2831,"nm2031176"
2831,"nm0849315"
2231,"nm1166184"
2058,"nm0064181"
2058,"nm0254213"
2058,"nm1749087"
2058,"nm1290582"
2058,"nm0814085"
1584,"nm12186162"
2937,"nm0394199"
3318,"nm2678286"
3767,"nm0011639"
3767,"nm0843467"
698,"nm0281100"
698,"nm1802222"
6635,"nm9183441"
6635,"nm1027089"
6635,"nm2562763"
6635,"nm0881544"
6451,"nm10608478"
5479,"nm2128244"
5479,"nm1729183"
5479,"nm2786906"
5125,"nm5157820"
5125,"nm3818341"
4795,"nm10764001"
4795,"nm10764002"
1343,"nm0179279"
1343,"nm5593762"
222,NA
434,"nm5063015"
434,"nm7472860"
434,"nm9134167"
2650,"nm3906180"
2650,"nm10767432"
2650,"nm10767433"
2484,"nm0258531"
2484,"nm0295243"
2484,"nm0320091"
6569,"nm0230032"
6569,"nm0677037"
6569,"nm0565336"
1506,NA
3746,"nm2633008"
967,NA
4693,"nm1866268"
4693,"nm6666670"
4693,"nm0122411"
4693,"nm1509955"
4693,"nm1559725"
4693,"nm2334751"
4693,"nm3161792"
4693,"nm3162702"
4693,"nm3247969"
4693,"nm3566987"
4693,"nm4646747"
4693,"nm4921450"
4693,"nm5124810"
4693,"nm5449405"
4693,"nm6517401"
4693,"nm6755295"
4693,"nm7459233"
4693,"nm9194344"
6689,"nm0758657"
844,NA
2172,"nm0501359"
2172,"nm0018735"
2172,"nm0438989"
2172,"nm0830419"
2803,"nm6791934"
4784,"nm0641496"
1607,"nm0691194"
4101,"nm1201715"
4101,"nm1068424"
5020,"nm0291442"
5020,"nm2696996"
5433,"nm1234345"
5433,"nm1778066"
1433,"nm0909909"
1433,"nm0394776"
1433,"nm6659953"
1433,"nm4870017"
1910,"nm0706882"
1910,"nm0780415"
5525,"nm0000416"
5525,"nm0571650"
1056,"nm5031662"
2652,"nm0669756"
2652,"nm1985343"
5548,"nm0315041"
5548,"nm2816668"
4697,"nm10811371"
1531,"nm4500258"
1160,"nm1968051"
1636,"nm1726457"
1636,"nm1726876"
1636,"nm0782711"
1636,"nm1908145"
1159,"nm1206844"
5374,"nm7828930"
5374,"nm8552430"
5765,"nm5105132"
5765,"nm4818968"
3069,"nm1275670"
3513,"nm1169562"
3513,"nm10847687"
3513,"nm8358501"
5858,"nm7613978"
6337,"nm0169806"
6337,"nm3066492"
6337,"nm0498278"
6337,"nm1293367"
6337,"nm0456158"
6337,"nm4160687"
6337,"nm1921680"
6337,"nm1411347"
6337,"nm2757098"
6337,"nm0317493"
6337,"nm3053444"
6717,"nm0200702"
6717,"nm0153265"
6717,"nm0536251"
322,"nm3001861"
322,"nm2707636"
322,"nm1471503"
322,"nm1500982"
219,"nm12143308"
219,"nm8390818"
6685,"nm0481418"
6685,"nm2717485"
5303,"nm3424048"
253,"nm2687438"
1942,"nm0685673"
1942,"nm0108132"
5079,"nm0037247"
6878,"nm0831557"
6878,"nm0666871"
6878,"nm2361949"
6878,"nm0991245"
271,"nm0936044"
271,"nm1164865"
5212,"nm1181219"
5212,"nm9765987"
3810,NA
554,"nm4469041"
554,"nm4469012"
554,"nm10952182"
2038,"nm2282411"
2038,"nm2384379"
2112,"nm0991355"
2112,"nm2397756"
2112,"nm0275286"
553,"nm1156122"
6809,"nm1129343"
6809,"nm1294961"
6809,"nm1294962"
3782,"nm10564747"
5228,"nm3068876"
5228,"nm2128335"
5228,"nm1220140"
5228,"nm0551076"
285,"nm7742628"
285,"nm7533714"
285,"nm4903303"
285,"nm2410992"
2417,"nm4417935"
2417,"nm5515521"
3259,"nm0294997"
3259,"nm0783536"
4484,"nm0701031"
4484,"nm0905498"
4484,"nm0517589"
4484,"nm0001220"
4006,"nm2188941"
4006,"nm0093560"
4006,"nm0450720"
158,"nm9014795"
158,"nm8466020"
158,"nm3063061"
158,"nm7462278"
158,"nm3556020"
158,"nm4587521"
2755,"nm0004410"
2755,"nm0962729"
2755,"nm1109098"
2755,"nm2445025"
2755,"nm1441218"
3541,"nm0169806"
3541,"nm0606597"
857,"nm12644978"
3866,"nm0001675"
1335,"nm0334381"
1335,"nm0041864"
1335,"nm0193303"
767,NA
110,"nm4700656"
110,"nm11012898"
3477,"nm0505230"
3477,"nm0001024"
3477,"nm0682030"
3550,"nm0304830"
3550,"nm0502073"
1244,"nm0269463"
1244,"nm0000681"
1244,"nm1401416"
2640,"nm10905358"
2538,"nm0073850"
2538,"nm0010004"
2538,"nm0718514"
2538,"nm3229505"
2538,"nm3508936"
2538,"nm0310087"
2538,"nm0841532"
2538,"nm5022110"
1475,"nm11200307"
1475,"nm3160391"
2812,"nm8495494"
1870,"nm0612855"
1870,"nm1996918"
4994,"nm0348181"
3181,"nm0067619"
6227,"nm1349522"
1651,"nm2035069"
1651,"nm2306331"
1887,"nm0323239"
5093,"nm4500258"
3533,"nm0741208"
6100,"nm0249291"
6100,"nm0196416"
6453,NA
733,"nm0558533"
733,"nm0004412"
786,"nm0578771"
786,"nm0784771"
5008,NA
4249,"nm10940146"
1825,"nm0003198"
1825,"nm0275286"
1825,"nm0436164"
1825,"nm0459067"
1825,"nm1221634"
1825,"nm0004307"
1825,"nm1331386"
1825,"nm0926727"
1825,"nm0926729"
2272,"nm0095464"
2272,"nm0258172"
2272,"nm1066773"
732,NA
3063,"nm0000916"
3063,"nm2877226"
3063,"nm0732961"
5654,"nm3675325"
255,"nm0609549"
2138,NA
3786,"nm0670408"
3786,"nm0296545"
5400,"nm2228267"
5400,"nm2228305"
4031,"nm0924928"
4031,"nm0659076"
1500,"nm10955104"
5199,"nm3123612"
5199,"nm0092018"
5199,"nm2761113"
6525,"nm7583262"
6525,"nm9753309"
1703,"nm0001348"
1208,"nm0414117"
1208,"nm0278759"
1208,"nm1547852"
1208,"nm1536494"
5458,"nm1857172"
5952,"nm2557561"
3098,"nm10982140"
5297,"nm0003837"
3529,"nm0709408"
3529,"nm0184947"
4719,"nm3575557"
3607,"nm5549663"
2045,"nm3437042"
2045,"nm0938944"
5062,"nm7828930"
5062,"nm8552430"
1589,"nm0708870"
1589,"nm0868066"
1193,NA
1971,"nm0296861"
1971,"nm0001246"
4429,"nm0001675"
4429,"nm0736155"
4429,"nm0880055"
3645,"nm10075721"
3645,"nm7493710"
3645,"nm2725201"
3645,"nm10075724"
2082,"nm10975673"
882,"nm5636609"
882,"nm6977078"
86,"nm3777535"
6066,"nm10935156"
6791,"nm0190204"
6791,"nm0317171"
6791,"nm0541373"
2625,"nm3570328"
6323,"nm1818216"
6511,"nm0336695"
6511,"nm0579453"
5378,"nm0505522"
5378,"nm0002718"
5140,"nm2383130"
303,"nm5464740"
2975,"nm2239559"
2255,"nm0103702"
2255,"nm0281598"
6554,"nm1899433"
4128,NA
5462,"nm1306746"
5460,"nm3789632"
5460,"nm7446519"
955,"nm0027465"
1483,"nm0843281"
3685,"nm0827670"
3685,"nm0137811"
3685,"nm0191717"
3685,"nm1558946"
3685,"nm0820934"
3127,"nm4347597"
3127,"nm3318714"
5707,"nm1942829"
4935,"nm6033367"
4935,"nm3806686"
4935,"nm6371226"
1999,NA
1960,"nm0953494"
3737,"nm1653753"
3737,"nm0566100"
3737,"nm1286491"
3457,"nm9484837"
3457,"nm0475853"
3457,"nm3619235"
3285,"nm9813048"
4387,NA
6465,"nm1985040"
6465,"nm1012385"
4763,NA
1464,"nm0133561"
1464,"nm1871555"
4576,"nm0709070"
4576,"nm0832043"
1108,"nm0368693"
4839,"nm0382114"
4839,"nm0551875"
1965,"nm4689260"
1864,"nm2534343"
6280,"nm11064621"
6363,"nm2793149"
6363,"nm2629400"
2262,"nm0073504"
2262,"nm0689954"
2262,"nm0180902"
2262,"nm0639434"
3787,"nm0416673"
3787,"nm0048169"
2692,"nm0871860"
2692,"nm0424216"
2692,"nm0546640"
2692,"nm0828177"
2692,"nm0690686"
2692,"nm0242756"
2692,"nm0010338"
2692,"nm1035634"
2692,"nm0569199"
2692,"nm0257424"
2692,"nm0005069"
2692,"nm0519671"
2692,"nm2045682"
2692,"nm3052256"
2692,"nm1328615"
2692,"nm1331666"
2692,"nm4122527"
2692,"nm1029878"
2692,"nm0292712"
2692,"nm1017027"
2692,"nm1079524"
2692,"nm1029269"
2692,"nm2207459"
2692,"nm1030622"
511,"nm6608521"
5784,"nm12772710"
5784,"nm2160491"
6590,"nm1699849"
1858,"nm0006846"
1456,"nm11264419"
1456,"nm1840848"
5583,"nm2803289"
5583,"nm0668754"
5445,"nm0524190"
5445,"nm0601859"
3202,"nm0174374"
3202,"nm0002042"
5455,"nm1497680"
4248,"nm7615448"
730,"nm7346537"
824,"nm0161834"
824,"nm0193387"
824,"nm2337556"
4362,"nm0495378"
4362,"nm1140275"
4362,"nm0338557"
4362,"nm2796716"
4809,"nm0847432"
1252,"nm0004410"
1252,"nm0962729"
5494,"nm2411088"
5494,"nm0718451"
2467,NA
5522,"nm0000123"
5522,"nm0381416"
5522,"nm2802722"
1991,"nm0002657"
1991,"nm0366989"
1648,"nm2805380"
1648,"nm0253106"
1855,NA
2646,"nm5954636"
1575,"nm0868066"
1575,"nm0468715"
3384,"nm0112459"
1571,"nm0000600"
1571,"nm0706898"
2970,"nm1831639"
1181,"nm1754436"
4828,"nm0770005"
4828,"nm0862580"
4828,"nm2988802"
1204,"nm3766104"
1107,"nm2819123"
1107,"nm2818296"
1891,"nm1731937"
1891,"nm1726854"
6449,"nm0000108"
6449,"nm0436543"
5536,"nm1994243"
5536,"nm1141272"
3635,"nm0153068"
3635,"nm0153164"
639,"nm12135964"
1418,NA
4441,"nm0436164"
4441,"nm1212331"
6543,"nm1992304"
5807,"nm1305724"
5807,"nm1292833"
1781,"nm8613385"
36,"nm2089442"
36,"nm2914162"
5038,"nm0193485"
2718,"nm1959505"
4699,NA
2956,"nm0222584"
2956,"nm2822495"
4290,"nm1733317"
4290,"nm1729303"
2199,"nm0075528"
2199,"nm0338169"
2199,"nm0973233"
2199,"nm0325533"
6727,"nm0329023"
6727,"nm0615209"
6727,"nm0005531"
4350,"nm0791248"
3815,"nm1900981"
5921,"nm0589182"
6921,"nm2819452"
6921,"nm2176784"
1955,"nm0116823"
756,"nm0689785"
756,"nm1247462"
941,"nm0203246"
941,"nm1679136"
6892,"nm0000095"
3570,"nm0203246"
3570,"nm0403629"
164,"nm0891554"
3999,"nm0159147"
706,"nm0001382"
706,"nm0607487"
5482,"nm2071861"
5482,"nm2278184"
5482,"nm2959356"
5482,"nm1119478"
5482,"nm2425150"
3817,"nm2916300"
5372,"nm0029242"
5372,"nm0058286"
5372,"nm0078811"
4646,"nm0954848"
4349,"nm1907447"
4349,"nm1460562"
4349,"nm11406462"
4349,"nm11406461"
1541,"nm2101751"
1541,"nm1160374"
3474,"nm0676361"
6177,"nm1663638"
6177,"nm2921295"
4665,"nm0319667"
4665,"nm0017447"
4665,"nm0614693"
4665,"nm0000184"
3571,"nm2373271"
3571,"nm0833089"
4627,"nm0355699"
4627,"nm0464382"
3227,"nm2918366"
3227,"nm1140656"
3227,"nm7100118"
58,"nm0430785"
58,"nm0386246"
58,"nm0006765"
58,"nm2746459"
6457,"nm1247462"
3747,"nm0589871"
3747,"nm0023355"
3468,"nm2042791"
3468,"nm1145539"
6074,"nm0000264"
6074,"nm0021948"
6074,"nm0429617"
4332,"nm1802437"
4332,"nm0155093"
4332,"nm11397262"
4332,"nm2186632"
4332,"nm1614496"
5656,"nm0738908"
5656,"nm0175093"
43,"nm0000386"
43,"nm0460057"
1717,"nm0637615"
1717,"nm0352968"
6030,NA
1529,NA
3995,"nm7441070"
5387,"nm2935551"
560,"nm2149571"
324,NA
4689,"nm3655562"
4689,"nm2199696"
4689,"nm0012137"
6900,NA
5055,"nm0006904"
5055,"nm0319659"
5055,"nm0524924"
2095,"nm0699046"
2095,"nm2057149"
2095,"nm3015337"
1009,"nm0811138"
4600,"nm0584770"
4600,"nm0479507"
3057,"nm0018132"
3057,"nm3610886"
2614,"nm11416170"
5323,"nm0781981"
5323,"nm0831557"
1039,"nm0315041"
1039,"nm0580351"
3597,NA
1060,"nm0236966"
3657,"nm0951698"
2951,"nm0934483"
6895,"nm0275277"
6895,"nm1471001"
6895,"nm2947761"
2328,"nm0430156"
2253,"nm5559211"
4635,"nm2608733"
4635,"nm3684380"
2290,"nm0460141"
2290,"nm0746830"
2323,NA
4118,"nm1047107"
5781,"nm0781981"
5781,"nm0831557"
5781,"nm0001345"
2943,"nm1557594"
3705,"nm1340000"
3705,"nm0925482"
6584,"nm1872664"
2185,"nm1010405"
2185,"nm3164738"
2690,"nm3092414"
2690,"nm0462895"
2690,"nm0002007"
2358,"nm2959701"
2358,"nm0553796"
2065,"nm11463015"
2065,"nm10686044"
3714,"nm2145487"
3714,"nm0178376"
4023,"nm1006730"
4023,"nm0000230"
4023,"nm0330108"
4023,"nm0606251"
6223,"nm11460733"
1115,NA
1123,NA
916,"nm2130654"
3355,"nm0001873"
3355,"nm0815070"
3355,"nm3133181"
3355,"nm1034122"
5671,"nm1244808"
5671,"nm0254645"
5671,"nm0744429"
3744,NA
1505,"nm3123612"
1505,"nm0220600"
1505,"nm1803036"
1505,"nm0498278"
1505,"nm0228492"
1738,"nm1974016"
1738,"nm0445669"
2353,"nm0604948"
5690,"nm0336695"
5690,"nm2970418"
4381,"nm0560927"
749,"nm0414910"
749,"nm0344408"
344,"nm1558946"
344,"nm0219270"
1899,"nm1802857"
1899,"nm2973253"
1489,"nm0294997"
1489,"nm0783536"
3060,"nm1184258"
3060,"nm2012698"
6284,"nm0670408"
6284,"nm0942367"
