"id","tconst","directors","writers"
6226,"tt0114877","nm0787853","nm0694480,nm2354633"
204,"tt0114887","nm0000778","nm0436543,nm0588903,nm0919386,nm0854502,nm0953790,nm0207365"
6688,"tt0114898","nm0721817","nm0705474,nm0878638"
6753,"tt0114916","nm0005390","nm0005390"
6764,"tt0114924","nm0005509","nm0838015,nm0495863"
11,"tt0115433","nm0378893","nm0807977,nm0000455"
33,"tt0115438","nm0381273","nm0381273"
294,"tt0115495","nm0000228","nm0287147"
537,"tt0115599","nm0762735","nm0393682"
615,"tt0115632","nm0773603","nm0538107,nm0100765,nm0773603,nm1035537"
643,"tt0115639","nm0001130","nm0003298"
644,"tt0115640","nm0531751","nm1281893"
647,"tt0115641","nm1070945,nm0431918,nm0221133,nm1301264,nm0438394","nm0431918,nm0830294,nm1301264"
661,"tt0115645","nm0775447","nm0114595,nm0848217"
726,"tt0115678","nm0001714,nm0001804","nm0001804,nm0873579"
740,"tt0115683","nm0089176","nm0498963,nm0669692,nm0089820,nm0462835,nm0545085"
760,"tt0115693","nm0496752","nm0007139,nm0401195,nm0151125,nm0530865,nm0401176,nm2189141"
801,"tt0115710","nm0706182","nm0898382,nm0706182,nm0189105"
837,"tt0115727","nm0944047","nm0944047"
868,"tt0115744","nm0379179","nm0379179"
881,"tt0115751","nm0001885","nm0001885,nm0039576,nm0685168"
909,"tt0115759","nm0000247","nm0003662"
5087,"tt0115798","nm0001774","nm0392648"
976,"tt0115819","nm0005295","nm0005295,nm0001778"
5106,"tt0115862","nm0001226","nm0001300,nm0001279,nm0004675"
1242,"tt0115953","nm0915394","nm0915394"
1245,"tt0115956","nm0001880","nm0242059"
5170,"tt0115963","nm0281598","nm0276823,nm0281598"
5177,"tt0115986","nm0691194","nm0639335,nm0275286"
1306,"tt0116000","nm0509409","nm0109359,nm0425540,nm0122950"
1372,"tt0116050","nm0846070","nm0446542"
5224,"tt0116075","nm0951206","nm0660016,nm0002340,nm0277393"
1446,"tt0116090","nm0271546",NA
1523,"tt0116126","nm0054077","nm0915465,nm0005541,nm0064556"
1552,"tt0116130","nm0911486","nm0933505,nm0476065,nm0906997"
1591,"tt0116136","nm0003418","nm0425957,nm0688279"
1628,"tt0116151","nm0477129","nm0394201,nm0333949"
1650,"tt0116168","nm0711114","nm0951599,nm0119542,nm0175300,nm0521649,nm0150749,nm1044491,nm0490958"
1709,"tt0116202","nm0666504","nm0666504"
5281,"tt0116209","nm0005237","nm0648546,nm0005237"
1727,"tt0116213","nm0751080","nm0701049,nm0338396,nm0155961"
1734,"tt0116225","nm0000118","nm0000118,nm0145309,nm0384185,nm0000621"
1757,"tt0116242","nm0000095","nm0000095"
1765,"tt0116250","nm0000570","nm0005358,nm0000570,nm0000231"
1772,"tt0116253","nm0000829","nm0859029,nm0859049"
1790,"tt0116259","nm0000776","nm0658375,nm0006904"
1857,"tt0116289","nm0047076","nm0047076"
5320,"tt0116313","nm0933505","nm0326118,nm0363326"
1916,"tt0116320","nm0393661","nm0926211"
1927,"tt0116324","nm0751102","nm0751102"
1933,"tt0116329","nm0050597","nm0514043,nm0734441,nm0571706"
1936,"tt0116331","nm0410658","nm0793794"
5349,"tt0116365","nm0001392","nm0909638,nm0001392"
2029,"tt0116367","nm0001675","nm0476071,nm0000233"
2096,"tt0116403","nm0441488","nm0441488"
5368,"tt0116409","nm0394280","nm0001279"
5382,"tt0116421","nm0336726","nm0110778"
2271,"tt0116483","nm0240797","nm0379056,nm0001191"
2338,"tt0116514","nm0944892","nm0040643"
2411,"tt0116552","nm0254786","nm0369675,nm0382997,nm0122484"
2703,"tt0116683","nm0783139","nm0001094,nm0456732,nm0731271,nm0089237"
2720,"tt0116695","nm0001081","nm0001081"
2729,"tt0116705","nm0505152","nm0466473"
2740,"tt0116707","nm0668500","nm0668500"
5570,"tt0116731","nm0001270","nm0205923,nm0848217"
2811,"tt0116743","nm0619762","nm0471247,nm0619762,nm0845907"
2816,"tt0116756","nm0001274","nm0001274,nm0285557,nm0812143"
2847,"tt0116771","nm0490375","nm1457731"
2889,"tt0116790","nm0841232","nm0851568,nm0006664"
5674,"tt0116908","nm0001317","nm0000948"
3072,"tt0116913","nm0000199","nm0000636,nm0000199,nm0453801"
3083,"tt0116922","nm0000186","nm0000186,nm0317510"
3209,"tt0116996","nm0000318","nm0114083,nm0312481,nm0940071,nm0694035,nm0766921,nm0312607"
3216,"tt0116999","nm0952360","nm0574259"
3221,"tt0117002","nm0001241","nm0553168,nm0358960"
3228,"tt0117008","nm0000362","nm0001094,nm0443582,nm0842523"
3237,"tt0117011","nm0482681","nm0272511"
3292,"tt0117040","nm0638175,nm0701821","nm0638175,nm0701821"
5763,"tt0117057","nm0000659","nm0147158,nm0653620,nm0481418,nm0024894,nm0674592"
3337,"tt0117060","nm0000361","nm0312367,nm0462895,nm0001873,nm0001801"
3421,"tt0117107","nm0848414","nm0223320,nm0616152"
3422,"tt0117108","nm0000601","nm0588082,nm0354968,nm0304665,nm0541632"
3424,"tt0117110","nm0005008","nm0829044,nm0432075,nm0857130,nm0366337"
5872,"tt0117318","nm0001232","nm0018735,nm0438989"
3829,"tt0117333","nm0005509","nm0224187"
5901,"tt0117364","nm0001005","nm0416556,nm0428630"
3939,"tt0117381","nm0387706","nm0225942,nm0787399,nm0081189"
5997,"tt0117500","nm0000881","nm0918711,nm0177018,nm0743119"
4368,"tt0117605","nm0157769","nm3508146"
4375,"tt0117608","nm0528718","nm0383733,nm0106563"
4412,"tt0117631","nm0382956","nm0764982,nm0382956"
4493,"tt0117665","nm0001469","nm0136262,nm0001469"
4589,"tt0117705","nm0701592","nm1080144,nm0748874,nm0365390,nm0918339"
4657,"tt0117731","nm0000408","nm0734472,nm0075834,nm0103804,nm0601822"
3407,"tt0117786","nm0005033","nm0530853,nm0849282"
846,"tt0117826","nm0012155","nm0301362,nm0301826,nm0000709,nm0441623,nm0012155"
6308,"tt0117883","nm0024622","nm0024622,nm0317834"
4888,"tt0117887","nm0000158","nm0000158"
1638,"tt0117909","nm0575523","nm0575523"
6443,"tt0117951","nm0000965","nm0920543,nm0388076"
6506,"tt0117998","nm0000957","nm0000341,nm0551926"
6570,"tt0118055","nm0000816","nm0225820,nm0242869,nm1086191"
199,"tt0118073","nm0762541","nm0777442,nm0253323,nm0438226,nm0073790,nm0956785"
6757,"tt0118147","nm0309382",NA
6778,"tt0118158","nm0000631","nm0317335,nm0840307,nm0733149"
490,"tt0118220","nm0337820","nm0337820"
3660,"tt0118531","nm0721817","nm0944878"
61,"tt0118539","nm0573732","nm0573732,nm0680485"
230,"tt0118548","nm0000142","nm0049641,nm0001279"
281,"tt0118570","nm0001747","nm0225235,nm0848496,nm0578850"
282,"tt0118571","nm0000583","nm0549256"
2141,"tt0118589","nm0193554","nm0921985,nm0486824"
392,"tt0118604","nm0909026","nm0000484,nm0122899,nm0827868,nm0909026"
398,"tt0118615","nm0515891","nm0061829,nm0143596,nm0258390"
402,"tt0118617","nm0089940,nm0325776","nm0310319,nm0333949,nm0879318,nm0925276,nm0875740"
523,"tt0118655","nm0005366","nm0000196"
547,"tt0118665","nm0163706","nm0666999,nm0559228,nm0335835,nm0163706,nm0584121"
617,"tt0118688","nm0001708","nm0004170,nm0326040"
638,"tt0118689","nm0809321","nm0000100,nm0193485,nm0003741"
4990,"tt0118691","nm0477129","nm0333804"
2583,"tt0118694","nm0939182","nm0939182"
689,"tt0118698","nm0558773","nm0792526"
704,"tt0118708","nm0240797","nm0270936,nm0458517"
5015,"tt0118715","nm0001054,nm0001053","nm0001053,nm0001054"
2495,"tt0118744","nm0200978","nm0200978,nm0750608"
827,"tt0118747","nm0000484","nm0000101,nm0000484"
841,"tt0118749","nm0000759","nm0000759"
5049,"tt0118755","nm0382072","nm0636260,nm0779170,nm0436960"
875,"tt0118771","nm0609236","nm0609236,nm0599924"
927,"tt0118789","nm0001252","nm0001252,nm0046750"
940,"tt0118798","nm0000886","nm0000886,nm0683282"
3003,"tt0118799","nm0000905","nm0148437,nm0000905"
1031,"tt0118829","nm0227540","nm0773985,nm0501729,nm0227540,nm0946636,nm0568505,nm0938846,nm0304432,nm0748429,nm0504327,nm0678505,nm1026586,nm0666791,nm12947116"
1068,"tt0118842","nm0003620","nm0003620"
754,"tt0118843","nm0001437","nm0586235"
1094,"tt0118849","nm0006498","nm0006498"
1200,"tt0118880","nm0922346","nm0003298"
1215,"tt0118883","nm0001149","nm0001338"
1217,"tt0118884","nm0000709","nm0366337,nm0325533,nm0755981,nm0238668"
1231,"tt0118887","nm0003506","nm0003506"
1323,"tt0118892","nm0380980","nm0742796,nm0231639"
2072,"tt0118900","nm0467942","nm0467942"
1327,"tt0118928","nm0002044","nm0092018"
1406,"tt0118954","nm0000095","nm0000095"
1410,"tt0118956","nm0814085","nm0814085"
5231,"tt0118971","nm0000431","nm0003825,nm0501380,nm0006904"
5234,"tt0118972","nm0001587","nm0418883,nm0169173,nm0665932"
1502,"tt0118996","nm0468007","nm0396790"
1522,"tt0119004","nm0730222","nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
1536,"tt0119008","nm0001565","nm0685587,nm0940361,nm0001921"
1546,"tt0119013","nm0007139","nm0415979,nm0597857"
338,"tt0119053","nm0001302","nm0638358,nm0938152,nm0354863"
1750,"tt0119081","nm0027271","nm0252155"
1799,"tt0119094","nm0000247","nm0108273,nm0171718"
1867,"tt0119115","nm0950000,nm0770961","nm0000092,nm0426917,nm0001402,nm0001589,nm0001279"
5310,"tt0119116","nm0000108","nm0000108,nm0436543"
1885,"tt0119123","nm0258066","nm0835732,nm0608068"
1931,"tt0119137","nm0562645","nm0853139,nm0000455,nm0909556"
1946,"tt0119142","nm0818465","nm0398174,nm0525503"
1994,"tt0119152","nm0683578","nm0560469,nm0907929"
5353,"tt0119164","nm0146341","nm0064479"
2047,"tt0119167","nm0359734","nm0359734"
2079,"tt0119177","nm0629272","nm0629272"
2085,"tt0119190","nm0918873","nm0911599,nm0647615,nm0920108"
2161,"tt0119214","nm0128883","nm0563434,nm0009190"
2164,"tt0119215","nm0005367","nm0773759,nm0465741,nm0782499"
2170,"tt0119217","nm0001814","nm0000354,nm0000255"
2208,"tt0119225","nm0193554","nm0193554"
4532,"tt0119227","nm0169931","nm0844214,nm0785376,nm0342278,nm0342303"
2209,"tt0119228","nm0448900","nm0490582,nm0448900"
2211,"tt0119229","nm0000786","nm0417716,nm0222584,nm0684336,nm0000131"
2224,"tt0119237","nm0005101","nm0005101"
2407,"tt0119303","nm0331532","nm0000455"
2420,"tt0119311","nm0004886","nm0104333"
2427,"tt0119313","nm0001845","nm0737216"
5484,"tt0119314","nm0000602","nm0263097,nm0744839,nm0481418"
2511,"tt0119345","nm0318947","nm0932078,nm0242028"
2527,"tt0119347","nm0935863","nm0573752"
5520,"tt0119349","nm0000487","nm0600528,nm0770005"
2574,"tt0119361","nm0001438","nm0001438"
2627,"tt0119375","nm0804408","nm0296154,nm0804408"
2649,"tt0119381","nm0640466","nm2911434,nm0387025"
5561,"tt0119395","nm0001994","nm0743584,nm0679326"
2696,"tt0119396","nm0000233","nm0000233,nm0001465"
2784,"tt0119432","nm0664756","nm0658836,nm0508293,nm15150416,nm0116091,nm0262595,nm0317279"
965,"tt0119440","nm0562279","nm0562279"
2871,"tt0119468","nm0001219","nm0666248,nm0458318"
2886,"tt0119472","nm0415714","nm0415714,nm0001709"
2896,"tt0119484","nm0630372","nm0397574,nm0688279"
2902,"tt0119488","nm0000436","nm0255278,nm0001338,nm0000436"
2995,"tt0119528","nm0001723","nm0345488,nm0563397"
140,"tt0119535","nm0000965","nm0388076"
3223,"tt0119630","nm0002337","nm0125698,nm0803022,nm0085220"
3255,"tt0119643","nm0000976","nm0651592,nm0719734,nm0905458,nm0325743,nm0143281,nm0274923,nm0027173,nm0499628"
3273,"tt0119654","nm0001756","nm0192384,nm0004412"
3297,"tt0119668","nm0000142","nm0073509,nm0359387"
3312,"tt0119675","nm0868219","nm0938586,nm0730422,nm0868219"
2982,"tt0119683","nm0000806","nm0401076,nm0947913"
3353,"tt0119695","nm0711840","nm0169505,nm0812513"
3945,"tt0119698","nm0594503","nm0594503,nm0301274"
3387,"tt0119707","nm0502954","nm0095460,nm0440415,nm0923312,nm0864880,nm0295165,nm0007233"
3405,"tt0119718","nm0867262","nm0698493,nm0792624"
1396,"tt0119720","nm0422552","nm1263037,nm2832163,nm0422552,nm0467683,nm1575772"
3426,"tt0119731","nm0514546","nm0063511,nm0388227"
3441,"tt0119738","nm0389591","nm0060103"
5808,"tt0119784","nm0667630","nm0000175,nm0667630,nm0640767"
3565,"tt0119791","nm0097079","nm0097079,nm0001752"
489,"tt0119822","nm0000985","nm0029125,nm0000985"
3827,"tt0119891","nm0152640","nm0465588"
3958,"tt0119956","nm0365912","nm0365912"
4062,"tt0119994","nm0000816","nm0455207"
5972,"tt0120004","nm0001382","nm0696409,nm0157470,nm0427468,nm0706311,nm0415425,nm0798646"
5975,"tt0120008","nm0298807","nm0003535"
4312,"tt0120082","nm0000127","nm0932078"
4339,"tt0120094","nm0622695","nm0622695"
4361,"tt0120102","nm0000269","nm0364143,nm0426539"
4503,"tt0120148","nm0398185","nm0398185"
4514,"tt0120152","nm0000806","nm0406032,nm0081189"
6090,"tt0120176","nm0000519","nm0000519"
4598,"tt0120177","nm0228147","nm0568825,nm0568416,nm0228147"
4607,"tt0120179","nm0000957","nm0003662,nm0000957,nm0566595,nm0622288"
4610,"tt0120184","nm0001469","nm0000341,nm0934483,nm0369561,nm0001921"
4670,"tt0120201","nm0000682","nm0627159,nm0374423"
4674,"tt0120202","nm0000519","nm0000519"
4745,"tt0120241","nm0640964","nm0571887,nm5632675,nm0723573,nm0822167"
6124,"tt0120255","nm0000382","nm0001930,nm0000382"
4845,"tt0120265","nm0452102","nm0452102"
187,"tt0120324","nm0000600","nm0809895"
6381,"tt0120338","nm0000116","nm0000116"
6408,"tt0120347","nm0006854","nm0270761,nm0001220"
6432,"tt0120363","nm0005124,nm0105169,nm0881279","nm0005124,nm0230032,nm0105169,nm0004056,nm0398763,nm0150155,nm1274593"
6182,"tt0120382","nm0001837","nm0629272"
6490,"tt0120389","nm0506619,nm0003941","nm0506619,nm0200164,nm0536805,nm0411127,nm2120520"
6517,"tt0120399","nm0000231","nm0725983"
6609,"tt0120434","nm0450387","nm0068183,nm0003032"
6853,"tt0120471","nm0319624","nm0084580,nm0613351"
5721,"tt0120483","nm0000750","nm0268138,nm0291442"
6242,"tt0120484","nm0178997","nm0379056,nm0001191"
6801,"tt0120514","nm0317981","nm0593483,nm0255264"
6823,"tt0120524","nm0476071","nm0040643"
1036,"tt0120533","nm0000095","nm0000095"
1319,"tt0120576","nm0354279","nm0559985"
82,"tt0120577","nm0160602","nm0160602"
366,"tt0120586","nm0443411","nm0571346"
441,"tt0120587","nm0201509,nm0426333,nm0349183","nm0017305,nm0919363,nm0919369"
542,"tt0120595","nm0004306","nm0004306,nm0606688,nm0483953,nm0455404"
678,"tt0120601","nm0005069","nm0442109"
4999,"tt0120606","nm0448670","nm0203448,nm0611290"
5051,"tt0120615","nm1240367","nm1240367"
907,"tt0120620","nm0438279","nm0276178,nm0033153"
105,"tt0120623","nm0005124,nm0004056","nm0005124,nm0004056,nm0710020,nm0568490,nm0789624"
1087,"tt0120630","nm0520485,nm0661910","nm0520485,nm0661910,nm0456732,nm0123666,nm0640976"
5219,"tt0120646","nm0343260","nm0593066,nm0771496"
1408,"tt0120647","nm0001460","nm0748022,nm0866062"
1512,"tt0120655","nm0003620","nm0003620"
4894,"tt0120657","nm0001532,nm0000341","nm0000341,nm0936537,nm0507863"
1712,"tt0120660","nm0001716","nm0545861"
1795,"tt0120663","nm0000040","nm0000040,nm0710698,nm0774217"
1821,"tt0120667","nm1103162","nm0004111,nm0289833,nm0498278,nm0456158"
1852,"tt0120669","nm0000416","nm0860219,nm0000416,nm0342617,nm0204000,nm0007182"
2030,"tt0120681","nm0400436,nm0400441","nm0600872,nm0132427,nm0371249,nm0947913"
4691,"tt0120686","nm0001060","nm0505144,nm0625458,nm0737216,nm0394212,nm0060103"
5427,"tt0120689","nm0001104","nm0000175,nm0001104"
2239,"tt0120693","nm0205542","nm0152638,nm0107366"
2248,"tt0120694","nm0591171","nm0384185,nm0000118,nm0002526,nm0338557"
2277,"tt0120696","nm0004121","nm0003662"
2318,"tt0120697","nm0721944","nm0852103,nm0721944"
2701,"tt0120716","nm0440914","nm0065475,nm0440914,nm0213939"
2882,"tt0120724","nm0007139","nm0211823"
5639,"tt0120731","nm0868153","nm0054621,nm0868153"
3051,"tt0120735","nm0005363","nm0005363"
5684,"tt0120737","nm0001392","nm0866058,nm0909638,nm0101991,nm0001392"
5738,"tt0120746","nm0132709","nm0191547,nm0254645,nm0744429,nm0415745,nm0260675"
3277,"tt0120749","nm0000887","nm0669379,nm0465199,nm0742797"
5762,"tt0120753","nm0000694","nm0458911,nm0095104"
3339,"tt0120755","nm0000247","nm0312367,nm0601822,nm0103804,nm0001801"
3419,"tt0120762","nm0051643,nm0176905","nm0760745,nm0398763,nm0761498,nm0493857,nm0802027,nm0098316,nm0213450,nm0998551,nm0930261,nm0388113,nm1434301,nm0560329,nm0177170,nm0424556,nm0258059,nm0326814,nm0335469,nm0635488,nm0941314,nm2131929,nm0650276,nm0721675,nm0234837,nm0460146,nm0723633,nm0252346,nm2132236,nm0774599,nm0423161,nm0632893,nm0811279,nm1511627"
5794,"tt0120768","nm0336620","nm0218621,nm0289100"
157,"tt0120770","nm0287198","nm0466175,nm0002071,nm0441592"
5825,"tt0120772","nm0405336","nm0565522,nm0913715"
5837,"tt0120777","nm0740400","nm0740400"
169,"tt0120787","nm0001112","nm0461425,nm0446761"
3874,"tt0120789","nm0002657","nm0002657"
3921,"tt0120791","nm0001162","nm0388805,nm0842523,nm0326040,nm0111845"
5913,"tt0120794","nm0152312,nm9054338,nm0920425","nm0493857,nm0583292"
3990,"tt0120800","nm0238865","nm0152545,nm0210320,nm0771547,nm0269940,nm0782436"
5969,"tt0120802","nm0320660","nm0001528,nm0320660"
4108,"tt0120804","nm0027271","nm0027271"
4234,"tt0120812","nm0711840","nm0482780,nm0467942"
4283,"tt0120815","nm0000229","nm0734441"
6062,"tt0120824","nm0002120","nm0698925,nm0414608"
4477,"tt0120828","nm0718645","nm0115192"
4507,"tt0120831","nm0420982","nm0420982"
4603,"tt0120841","nm0575389","nm0271022,nm0104333"
4659,"tt0120844","nm0000408","nm0734472,nm0075834,nm0683522"
6382,"tt0120866","nm0853380","nm0000636,nm0853380"
6519,"tt0120873","nm0000829","nm0400403,nm0688282"
6599,"tt0120877","nm0000118","nm0824139,nm0415979"
6611,"tt0120879","nm0001331","nm0529071,nm0001331"
6221,"tt0120882","nm0688585","nm0002010,nm0688585"
6650,"tt0120885","nm0001469","nm0067248,nm0377088,nm0000519"
6254,"tt0120888","nm0178997","nm0379056"
6728,"tt0120889","nm0911910","nm0558577,nm0060103"
6800,"tt0120891","nm0001756","nm0859029,nm0859049,nm0934093,nm0534681,nm0696949,nm0780620"
6790,"tt0120896","nm0394776","nm0394219"
6862,"tt0120901","nm0698493","nm0698493"
6289,"tt0120902","nm0101385","nm0004810,nm0819487"
6919,"tt0120906","nm0440458","nm0440458"
1774,"tt0120907","nm0000343","nm0000343"
1820,"tt0120910","nm0019282,nm0110293,nm0110294,nm0125186,nm0322368,nm0325196,nm0353893,nm0402563","nm0325196,nm0969162,nm0335469,nm0668998,nm0266338,nm0110293,nm0110294,nm0353893,nm0721675,nm0575293,nm0026153,nm0152312,nm0238085,nm0789873"
3274,"tt0120912","nm0001756","nm0192384,nm0330565,nm0266673"
6380,"tt0120913","nm0089940,nm0325776","nm0061829,nm0566595,nm0249421,nm0041864,nm0923736"
4662,"tt0120915","nm0000184","nm0000184"
5276,"tt0120917","nm0227540","nm0930261,nm0227540,nm0721675,nm0027459,nm2320658,nm0636236,nm0021249,nm0414226,nm0291208,nm0448208,nm0910559"
1238,"tt0121164","nm0000318,nm0425843","nm0000318,nm0335022,nm0041864,nm0003031,nm0972040"
717,"tt0121237","nm0957612","nm0787059,nm0957612"
2190,"tt0121598","nm0647055","nm0181952,nm0647055"
4663,"tt0121765","nm0000184","nm0000184,nm0355054"
4664,"tt0121766","nm0000184","nm0000184"
2991,"tt0122151","nm0001149","nm0000948,nm0501380,nm0332184,nm0587692,nm0316888"
5574,"tt0122563","nm0407466","nm1376430,nm0849505"
4204,"tt0122690","nm0001239","nm0954345,nm0000519"
4508,"tt0122718","nm0001102","nm0779170,nm0726472,nm0254645,nm0744429"
3117,"tt0122735","nm0195039","nm0195039,nm0547852,nm0784720"
249,"tt0122864","nm0249892","nm0193721,nm0709882"
401,"tt0122933","nm0000601","nm0518836,nm0865847,nm0000601"
5622,"tt0123129","nm0593014","nm0407501,nm0475156,nm0593014"
3456,"tt0123174","nm0669883","nm0469273,nm0669883,nm0816409"
1288,"tt0123755","nm0622112","nm0082008,nm0622112,nm0543919"
1808,"tt0123796","nm0280034","nm0280034,nm0752531"
5434,"tt0123935","nm0737400","nm0521347"
3000,"tt0123964","nm0001130","nm0709070,nm0832043"
6620,"tt0124198","nm0000916","nm0000916"
5121,"tt0124315","nm0002120","nm0410288"
3697,"tt0124819","nm0005295","nm0005295,nm0001778"
2440,"tt0125174","nm0060828",NA
2773,"tt0125289","nm8618253",NA
3609,"tt0125439","nm0585011","nm0193485"
3788,"tt0125454","nm0731253","nm0185934"
6324,"tt0125551","nm15345631",NA
3689,"tt0125659","nm0024622","nm0024622,nm0317834"
3180,"tt0125664","nm0001232","nm0018735,nm0438989"
4434,"tt0126029","nm0011470,nm0421776","nm0825308,nm0254645,nm0744429,nm0830294,nm0776107,nm0970606,nm1844237,nm0970447"
1225,"tt0126250","nm0000265","nm0710828"
2976,"tt0126388","nm0003423","nm0504802,nm0000241,nm0607286"
1116,"tt0127299","nm0032159","nm0039350"
6783,"tt0127357","nm0150802,nm0000329","nm0000329,nm0151113,nm0721825"
1680,"tt0127536","nm0001408","nm0386694"
971,"tt0127723","nm0253323,nm0438226","nm0438226,nm0253323"
6349,"tt0127939","nm0153699","nm0696302"
4212,"tt0128442","nm0001093","nm0505522,nm0002718"
4237,"tt0128445","nm0027572","nm0027572,nm0005562"
4727,"tt0128628",NA,NA
6896,"tt0128853","nm0001188","nm0529450,nm0001188,nm0258286"
559,"tt0128952","nm0255070","nm0255070"
5556,"tt0129167","nm0083348","nm0564827,nm0083348,nm0400954,nm0286715"
3777,"tt0129290","nm0001723","nm0011254,nm0616962,nm0644203"
6307,"tt0129387","nm0125803,nm0268380","nm0214036,nm0833828,nm0268380,nm0125803"
6565,"tt0129502","nm0004372","nm4240982"
2316,"tt0129658","nm0791899","nm0014907,nm0647838,nm0693962,nm0791899,nm0526733,nm0638256"
2523,"tt0130018","nm0134176","nm0242028,nm0007029"
3291,"tt0130121","nm0538614,nm0331956","nm0770649,nm0002675"
4224,"tt0130827","nm0878756","nm0878756"
4711,"tt0131034",NA,NA
6670,"tt0131254","nm0779258",NA
855,"tt0131325","nm0000568","nm0000188"
1344,"tt0131349","nm0006685","nm0187994,nm0398222"
1657,"tt0131369","nm0000165","nm0309996,nm0098943,nm0304665,nm0541632"
5944,"tt0131549","nm0448743","nm0448743,nm0446907"
