"id","nconst"
4925,"nm0990547"
4925,"nm0326090"
78,"nm3341126"
78,"nm1076799"
78,"nm3356206"
78,"nm1399356"
78,"nm2092990"
1826,"nm1496753"
1826,"nm2217206"
2592,"nm0536632"
3283,"nm1993603"
3132,"nm0542450"
3132,"nm0624727"
3132,"nm0777408"
3132,"nm1217426"
3132,"nm0400312"
3132,"nm0652212"
3132,"nm0001803"
3132,"nm0030735"
3132,"nm0767741"
3132,"nm0002170"
3132,"nm0004695"
6591,"nm0396924"
6591,"nm0462201"
6591,"nm0075321"
6591,"nm0186469"
6591,"nm0916073"
6591,"nm0717603"
2492,"nm0192377"
2492,"nm0391794"
2492,"nm2588606"
2492,"nm0090312"
4778,"nm0555552"
4778,"nm0609236"
4778,"nm0274905"
4778,"nm2463696"
4778,"nm0507901"
4778,"nm1998498"
4778,"nm0542802"
4778,"nm11413566"
4778,"nm0104335"
4778,"nm1124005"
3017,"nm0706954"
3017,"nm0080289"
3017,"nm0451148"
4407,"nm0688160"
4407,"nm0236279"
4407,"nm0558548"
4407,"nm0394054"
4407,"nm0927880"
4407,"nm0302345"
4407,"nm0751085"
4407,"nm0537631"
4407,"nm0005363"
4407,"nm1206265"
4407,"nm0289038"
4407,"nm1402510"
4407,"nm3467335"
4407,"nm0000375"
4407,"nm0416524"
4407,"nm0846333"
4407,"nm0717709"
4407,"nm1046097"
4407,"nm0339391"
4407,"nm0921135"
6444,"nm0509414"
6444,"nm0387674"
6444,"nm0927015"
6444,"nm0618680"
6444,"nm0614965"
6444,"nm0071879"
6444,"nm1857987"
6444,"nm0453179"
6444,"nm0721951"
54,"nm2572554"
54,"nm0005188"
54,"nm1555287"
54,"nm0083696"
54,"nm0002124"
54,"nm2796342"
54,"nm0060257"
1534,"nm1848481"
1534,"nm0085627"
4715,"nm0527109"
4715,"nm0329051"
4715,"nm0241703"
4715,"nm0876683"
4715,"nm0343935"
4715,"nm0250373"
4715,"nm0006506"
4715,"nm1711052"
4715,"nm1990230"
4715,"nm2361634"
4715,"nm1094560"
3885,"nm0736994"
3885,"nm1690044"
3885,"nm0146097"
3885,"nm2051757"
4366,"nm0544055"
4366,"nm0000326"
4366,"nm0004862"
4366,"nm0633223"
4366,"nm0507314"
4366,"nm0859047"
4366,"nm0134647"
4366,"nm0883602"
4366,"nm0636562"
4366,"nm0522410"
4366,"nm0000572"
4366,"nm0453637"
2304,"nm0463359"
2304,"nm0006056"
2304,"nm0710828"
2304,"nm0939976"
2304,"nm0005311"
2304,"nm0798889"
3261,"nm0387741"
3261,"nm0189144"
3261,"nm0028788"
3261,"nm1660846"
3261,"nm1154632"
3261,"nm6951824"
3261,"nm1857915"
3261,"nm3019095"
3261,"nm1401140"
5592,"nm0069197"
436,"nm1847117"
436,"nm2829737"
6912,"nm0732497"
6912,"nm0066144"
6912,"nm0000183"
6912,"nm0026879"
6912,"nm3166852"
6912,"nm1237687"
5557,"nm0808576"
5557,"nm0740500"
5557,"nm0550624"
5557,"nm0254629"
5557,"nm0000980"
5557,"nm1630273"
5557,"nm0268297"
2396,"nm0140797"
4506,"nm0226479"
4506,"nm1011517"
4506,"nm1384503"
4506,"nm2353862"
4506,"nm0064479"
4506,"nm1340178"
4506,"nm0451234"
4506,"nm0162989"
4506,"nm0828412"
4506,"nm2951768"
4506,"nm0006246"
4506,"nm0958861"
4506,"nm0230045"
4506,"nm0438463"
4506,"nm0000965"
4506,"nm0225323"
2877,"nm3649692"
2877,"nm0850211"
2877,"nm0089456"
2877,"nm0221130"
2877,"nm0517448"
2877,"nm0922927"
2877,"nm1571804"
1634,"nm1083489"
1634,"nm0778554"
1634,"nm2634075"
1634,"nm0232776"
2410,"nm10863770"
1089,"nm0267241"
1089,"nm0488053"
1089,"nm5390029"
1089,"nm0525656"
1089,"nm0528297"
700,"nm0946962"
700,"nm0124244"
700,"nm0673137"
700,"nm0385029"
700,"nm0643740"
700,"nm0735467"
325,"nm8113129"
325,"nm2890617"
325,"nm1024392"
325,"nm0598857"
1715,"nm0459852"
1715,"nm0316795"
6012,"nm0104129"
6012,"nm0174021"
4005,"nm0060607"
4621,"nm0003441"
4621,"nm0155907"
4621,"nm0387541"
4621,"nm1848205"
6166,"nm1515380"
3667,"nm1520917"
3667,"nm1463991"
3667,"nm2288915"
6070,"nm0848554"
6070,"nm1170124"
6070,"nm0930898"
496,"nm2091536"
183,"nm0001053"
183,"nm0035060"
183,"nm0155692"
183,"nm0943927"
183,"nm0577329"
183,"nm0836121"
183,"nm0454236"
4340,"nm0660244"
4340,"nm2428245"
4340,"nm1250070"
4340,"nm1384503"
4340,"nm1775466"
4340,"nm0048414"
4340,"nm0654251"
4340,"nm0306890"
4340,"nm0252238"
4340,"nm0171402"
4340,"nm0682495"
4340,"nm0654648"
1652,"nm0432382"
1652,"nm1925239"
1652,"nm0717709"
1044,"nm0543429"
1044,"nm0270625"
1044,"nm0993987"
1044,"nm0607375"
4688,"nm0258608"
4688,"nm1782560"
4688,"nm0263759"
4688,"nm1382207"
4688,"nm1216791"
4688,"nm0160840"
2551,"nm0117885"
2551,"nm0081723"
2551,"nm0408238"
2551,"nm0278593"
2551,"nm0785842"
6794,"nm2415436"
6794,"nm1779941"
6794,"nm2348343"
6794,"nm2674319"
6794,"nm1067251"
6794,"nm2046924"
6794,"nm0232963"
6794,"nm2632878"
6794,"nm1943692"
6794,"nm1648492"
466,"nm2279940"
466,"nm0006509"
466,"nm0006516"
466,"nm0786864"
466,"nm0322182"
466,"nm1706832"
466,"nm0006225"
466,"nm0245112"
466,"nm0411964"
466,"nm2967554"
466,"nm1503383"
466,"nm0004883"
466,"nm2040932"
466,"nm0582149"
466,"nm0000273"
466,"nm0582784"
466,"nm5410196"
466,"nm0006035"
466,"nm0448184"
466,"nm0151419"
466,"nm2646452"
466,"nm0186505"
466,"nm0062373"
466,"nm0325549"
466,"nm0000422"
466,"nm0001255"
466,"nm0381416"
466,"nm0920038"
466,"nm0320163"
466,"nm0516908"
466,"nm1058940"
466,"nm0000255"
466,"nm0454236"
3733,"nm1195541"
3733,"nm2647450"
3733,"nm2645848"
3733,"nm2647835"
2080,"nm1447370"
2080,"nm0070238"
2080,"nm0190783"
2080,"nm0916099"
2080,"nm2125902"
2080,"nm0901679"
2080,"nm0341360"
2080,"nm1761469"
2080,"nm1011517"
2080,"nm1125275"
2080,"nm0501359"
2080,"nm10923567"
6666,"nm0192054"
6666,"nm0131947"
6666,"nm0771496"
6666,"nm0585034"
6666,"nm1089685"
4805,"nm0400251"
4805,"nm0870734"
4805,"nm1630992"
4805,"nm2114049"
1392,"nm0042882"
1392,"nm0935541"
1392,"nm0006092"
1392,"nm0195549"
1392,"nm0006008"
1392,"nm0006027"
1392,"nm0521781"
1392,"nm1089685"
1392,"nm0005420"
1392,"nm0006026"
1392,"nm0767894"
1392,"nm0045209"
1392,"nm0006043"
2232,"nm0527167"
2232,"nm2105255"
4330,"nm0717080"
4330,"nm0908824"
4330,"nm2401385"
4330,"nm1734700"
4330,"nm0161891"
4330,"nm0785594"
4330,"nm0336668"
2343,"nm0718515"
3233,"nm0432331"
3233,"nm0366911"
3233,"nm0414734"
3233,"nm0241222"
3233,"nm3115323"
3233,"nm0716343"
3233,"nm0831440"
16,"nm2647420"
5998,"nm0039232"
5998,"nm0285379"
5998,"nm0146341"
5155,"nm1396395"
5155,"nm0044545"
5155,"nm0142972"
6237,"nm0862479"
6237,"nm1317536"
6237,"nm0940270"
6237,"nm1161493"
2516,"nm1988575"
2516,"nm2358430"
2516,"nm0236421"
2516,"nm0006157"
2516,"nm0659363"
2516,"nm1770256"
3920,"nm1893271"
793,"nm2648685"
5226,"nm0269542"
5226,"nm2060047"
5226,"nm4755789"
5226,"nm0829480"
5226,"nm0121724"
5226,"nm3837786"
5226,"nm4755981"
5226,"nm4714847"
5226,"nm0001233"
5226,"nm3303974"
5226,"nm2655611"
5226,"nm0711110"
5226,"nm0940362"
5226,"nm1975228"
5226,"nm4019966"
5226,"nm0413701"
5226,"nm0000977"
5226,"nm0855188"
5226,"nm1097364"
5226,"nm0668247"
5226,"nm0000498"
6731,"nm0417709"
6731,"nm0013583"
6731,"nm0891114"
6731,"nm0640055"
3296,"nm3718339"
3296,"nm10697434"
1414,"nm2931791"
1414,"nm0179680"
1414,"nm0411570"
1414,"nm0464522"
1414,"nm0275417"
1414,"nm0005013"
1414,"nm1111968"
1414,"nm0296243"
1414,"nm0359398"
1414,"nm0265189"
1414,"nm2739958"
1414,"nm0115764"
2663,"nm1087430"
2663,"nm1994659"
2663,"nm0442381"
2663,"nm0456130"
2663,"nm1990490"
2663,"nm1242274"
2663,"nm0412550"
2663,"nm0027543"
2663,"nm0044064"
2663,"nm1560632"
2663,"nm1716812"
2663,"nm0481744"
2663,"nm1039576"
2663,"nm0682967"
2663,"nm1993322"
2663,"nm0435701"
2663,"nm0198757"
2663,"nm0649352"
2663,"nm0540791"
2663,"nm0653248"
2663,"nm1094184"
2663,"nm0191506"
2663,"nm0699596"
3951,"nm2797005"
3951,"nm1846134"
4139,"nm1360674"
4139,"nm1927763"
4139,"nm0003631"
4139,"nm1897957"
4139,"nm0566663"
4139,"nm0697587"
4139,"nm1275545"
4139,"nm0644749"
1180,"nm0499409"
1180,"nm1142688"
1180,"nm0647449"
1180,"nm2845631"
1180,"nm9361517"
1180,"nm0071007"
1180,"nm7964946"
1180,"nm1985063"
1180,"nm9361518"
1180,"nm2232048"
1171,"nm0779970"
1171,"nm0240426"
1171,"nm0061100"
1171,"nm1597664"
1171,"nm0126754"
1171,"nm0284774"
1171,"nm0071379"
1171,"nm0126900"
1171,"nm1212643"
1171,"nm0035993"
1171,"nm0136260"
1171,"nm0500044"
1171,"nm0747384"
1171,"nm0688143"
1171,"nm0002100"
1171,"nm0222922"
1171,"nm0705799"
1171,"nm0064290"
269,"nm8800659"
269,"nm2842005"
269,"nm0518321"
269,"nm0916518"
269,"nm9114050"
269,"nm4511271"
269,"nm0716917"
269,"nm6849771"
4388,"nm13474512"
4388,"nm1857068"
4388,"nm1035261"
4388,"nm13474516"
4388,"nm13474515"
4388,"nm7937259"
4388,"nm10458055"
4388,"nm13474518"
4388,"nm13474506"
4388,"nm1143635"
4388,"nm5606966"
2745,"nm1047252"
2745,"nm0803889"
2745,"nm1745190"
2745,"nm0491565"
2745,"nm1177490"
2745,"nm0947447"
2745,"nm3360218"
2745,"nm1166927"
2745,"nm8748334"
2745,"nm7874945"
2745,"nm0821432"
2745,"nm0061045"
2745,"nm10968687"
2745,"nm0012078"
2745,"nm3287583"
6266,"nm10837898"
6266,"nm10575288"
6266,"nm0322513"
6266,"nm2575253"
6266,"nm0760499"
6266,"nm5637951"
6266,"nm4888279"
6266,"nm1336213"
6266,"nm7832364"
6266,"nm1171030"
2302,"nm9424656"
5064,"nm3996033"
1912,"nm0117081"
1912,"nm3766819"
1912,"nm1274086"
1912,"nm2579161"
1912,"nm0909547"
1912,"nm3601103"
1912,"nm3601134"
1912,"nm1002662"
1155,"nm0358634"
1155,"nm0716797"
1155,"nm0739689"
1155,"nm4755927"
1155,"nm0369479"
1155,"nm0394080"
1155,"nm0923041"
1155,"nm4755870"
1155,"nm0921496"
1155,"nm0237527"
1155,"nm4755968"
5043,"nm0400441"
5043,"nm0000243"
5043,"nm1752591"
5043,"nm0883603"
5043,"nm1729428"
5043,"nm0209428"
5043,"nm0400436"
5043,"nm1206265"
5043,"nm0424663"
5043,"nm0467255"
5043,"nm0597084"
5043,"nm0909479"
5043,"nm1285836"
5043,"nm0118604"
5043,"nm0684187"
5043,"nm1659869"
5043,"nm0428055"
5043,"nm1176853"
5043,"nm0000884"
2020,"nm8053497"
2020,"nm2434356"
2020,"nm10717898"
2020,"nm14986999"
2020,"nm2956628"
2020,"nm5872244"
2355,"nm3881238"
2355,"nm1393274"
2355,"nm3779182"
2355,"nm11198541"
2355,"nm0891391"
2355,"nm8957048"
2355,"nm0038231"
2355,"nm0096375"
2355,"nm2324162"
2355,"nm0515786"
2355,"nm1345917"
2355,"nm3160078"
1236,"nm1957010"
1236,"nm11783504"
6033,"nm5105649"
6033,"nm1298366"
6033,"nm7324064"
6033,"nm0810792"
6033,"nm7377663"
4551,"nm2809186"
4551,"nm2406198"
4551,"nm1720035"
1082,"nm3240303"
6398,"nm9992608"
6398,"nm11242931"
6398,"nm2504581"
4833,"nm2540476"
4833,"nm0466707"
961,"nm3102945"
961,"nm0552140"
961,"nm1001945"
961,"nm2387341"
961,"nm2056712"
961,"nm0480090"
3319,"nm5239650"
3319,"nm11018281"
3319,"nm2430069"
3319,"nm1698609"
3319,"nm1698608"
3319,"nm4199420"
3319,"nm3665668"
3319,"nm9651809"
3319,"nm3133017"
3319,"nm0870319"
3319,"nm0756332"
3319,"nm1938148"
3319,"nm3779025"
3319,"nm3508893"
3319,"nm4439580"
3319,"nm3374012"
3319,"nm0286817"
3319,"nm4335569"
3086,"nm9826595"
3086,"nm10745954"
3086,"nm13871651"
3086,"nm9622263"
3086,"nm6427081"
6623,"nm2417986"
6623,"nm2671076"
6623,"nm2675812"
6623,"nm1523478"
6623,"nm2675110"
6623,"nm2672258"
5642,"nm1048866"
5642,"nm2553987"
5642,"nm0316417"
5642,"nm1197031"
5642,"nm1389482"
5642,"nm0627639"
5642,"nm4719349"
5642,"nm0393517"
5642,"nm0437887"
5642,"nm0282708"
5642,"nm1872855"
5642,"nm1861467"
1214,"nm0121957"
1214,"nm0241703"
1214,"nm2682074"
1214,"nm2340290"
454,"nm0461981"
454,"nm2966237"
454,"nm1887932"
454,"nm0032925"
6867,"nm0297934"
6867,"nm2336962"
6867,"nm2763246"
6867,"nm1844049"
6867,"nm2399221"
6867,"nm2623253"
6867,"nm2669990"
6867,"nm0464898"
6867,"nm2794893"
4210,"nm10743549"
2642,"nm15055029"
2642,"nm10748353"
2642,"nm15235718"
2642,"nm15235717"
3214,"nm0835453"
3214,"nm10748996"
3214,"nm3576704"
3214,"nm3077499"
3214,"nm5252615"
3214,"nm6702600"
3214,"nm8434793"
5456,"nm2092862"
4456,"nm0379200"
4456,"nm0567370"
4456,"nm0915865"
4456,"nm0177896"
4456,"nm0751102"
4456,"nm0651159"
4456,"nm2225369"
4456,"nm2274256"
4456,"nm0006227"
4456,"nm0144203"
4456,"nm0169260"
4456,"nm0330335"
4456,"nm0005466"
4456,"nm0007491"
4456,"nm2251840"
4456,"nm0000676"
4456,"nm2683048"
4456,"nm8008138"
4456,"nm0835370"
4456,"nm0317642"
2514,"nm5658231"
2514,"nm0275629"
2514,"nm2700015"
2514,"nm0518783"
2514,"nm2943572"
2514,"nm2679516"
2514,"nm0720135"
2514,"nm0524829"
2514,"nm0139175"
2514,"nm0795297"
2514,"nm0788768"
2514,"nm1000502"
2514,"nm2696968"
2514,"nm2061460"
2514,"nm0121793"
2514,"nm0325390"
6874,"nm2053085"
6874,"nm0764445"
6874,"nm1072409"
825,"nm11854847"
825,"nm0919103"
825,"nm9551568"
2231,"nm10753287"
2231,"nm10753288"
2231,"nm3528246"
2231,"nm10753289"
2058,"nm0936970"
2058,"nm0559525"
2058,"nm0661917"
2058,"nm1749087"
2058,"nm2131060"
2058,"nm0814085"
2058,"nm0629697"
2058,"nm1795989"
2058,"nm0053388"
2058,"nm0846548"
2058,"nm0903677"
2058,"nm2060172"
2058,"nm0254213"
2058,"nm1440298"
2058,"nm0324689"
2058,"nm3547112"
2058,"nm1092227"
2058,"nm0225146"
2058,"nm0005541"
2058,"nm1151714"
2058,"nm0025465"
2058,"nm1290582"
2058,"nm0894835"
2058,"nm1081656"
2058,"nm0280081"
2058,"nm0003191"
2058,"nm0291790"
2058,"nm0750142"
1584,"nm12186159"
1584,"nm12186156"
1584,"nm12186157"
1584,"nm12186162"
1584,"nm15520892"
1584,"nm12186160"
1584,"nm12186161"
2937,"nm0114896"
2937,"nm0394199"
2937,"nm0049313"
2937,"nm3169483"
2937,"nm0882270"
3318,"nm0148982"
3318,"nm0162085"
3318,"nm0462201"
3318,"nm0615762"
3318,"nm0589077"
3318,"nm2678286"
3318,"nm0901667"
3318,"nm3047074"
3318,"nm0031511"
3767,"nm3827460"
3767,"nm0913797"
3767,"nm0743638"
3767,"nm0843467"
3767,"nm3019095"
3767,"nm0341421"
3767,"nm0190571"
3767,"nm0011639"
698,"nm7348073"
698,"nm7348074"
698,"nm1923530"
698,"nm0281100"
698,"nm13846306"
6635,"nm9183441"
6451,"nm0526705"
5479,"nm2783661"
5479,"nm2786906"
5479,"nm2781919"
5479,"nm2128244"
5479,"nm3910355"
5479,"nm2431293"
5125,"nm11080263"
5125,"nm10763611"
5125,"nm6900575"
5125,"nm11243827"
5125,"nm3894611"
5125,"nm1477446"
5125,"nm5157820"
5125,"nm3818341"
5125,"nm10763609"
5125,"nm3459057"
5125,"nm9815869"
5125,"nm8470260"
5125,"nm3198900"
4795,"nm10764001"
4795,"nm10764002"
1343,"nm11027082"
1343,"nm5593762"
1343,"nm11560768"
1343,"nm11560901"
1343,"nm11560899"
1343,"nm0179279"
1343,"nm11560900"
1343,"nm11560754"
1343,"nm6902009"
1343,"nm11560898"
1343,"nm5113572"
222,"nm4099486"
222,"nm11400866"
222,"nm11400867"
222,"nm11400868"
222,"nm3003425"
434,"nm0586485"
434,"nm8955180"
434,"nm3539373"
434,"nm9396113"
434,"nm1655031"
434,"nm9134167"
434,"nm5063015"
434,"nm7472860"
434,"nm1953268"
2484,"nm3594647"
6569,"nm2264184"
6569,"nm0542706"
6569,"nm0230032"
6569,"nm2925260"
6569,"nm0000799"
6569,"nm0677037"
2172,"nm3843467"
2172,"nm1910255"
2172,"nm0287149"
4101,"nm0100831"
4101,"nm0103797"
4101,"nm0835959"
4101,"nm0015124"
4101,"nm0167041"
4101,"nm1335292"
4101,"nm0753526"
4101,"nm0497056"
4101,"nm2425105"
4101,"nm0396924"
5020,"nm0515187"
5020,"nm0737963"
5433,"nm1342743"
5433,"nm1888986"
1433,"nm0394776"
1433,"nm1459247"
5525,"nm0004582"
5525,"nm1781177"
5525,"nm0669797"
5525,"nm0178318"
5525,"nm2178959"
5525,"nm0000416"
5525,"nm0873942"
5525,"nm0002427"
2652,"nm1985343"
2652,"nm0449044"
2652,"nm1338025"
2652,"nm0247762"
2652,"nm0450961"
2652,"nm0730013"
2652,"nm0566975"
5548,"nm1739782"
5548,"nm0315041"
5548,"nm0018829"
5548,"nm1503815"
5548,"nm2439111"
5548,"nm1246308"
5548,"nm1894655"
1636,"nm1908145"
1636,"nm0782711"
1636,"nm0142286"
1636,"nm0800099"
1636,"nm0656199"
1636,"nm1726876"
1636,"nm0044318"
1636,"nm0596789"
1636,"nm1726457"
1636,"nm0388395"
1636,"nm0003911"
1636,"nm0568093"
1159,"nm0847986"
1159,"nm0918708"
1159,"nm0135221"
1159,"nm1036181"
1159,"nm0095272"
1159,"nm0830615"
1159,"nm0382114"
1159,"nm1221863"
1159,"nm1565024"
1159,"nm1140300"
1159,"nm0460206"
1159,"nm0951148"
1159,"nm2554352"
1159,"nm0148466"
5374,"nm10995335"
5374,"nm7828930"
5374,"nm4144240"
5374,"nm0224953"
5374,"nm5486096"
5374,"nm10995349"
5374,"nm10315808"
5374,"nm2967639"
5374,"nm1061446"
5765,"nm7005959"
5765,"nm5951786"
5765,"nm5105132"
5765,"nm5144235"
3513,"nm9749728"
3513,"nm10939414"
3513,"nm10939413"
3513,"nm9023441"
3513,"nm8358501"
3513,"nm10847687"
3513,"nm10939417"
3513,"nm14282114"
3513,"nm10939416"
3513,"nm1169562"
3513,"nm10939418"
3513,"nm10939415"
5858,"nm1734623"
5858,"nm2688589"
6337,"nm2044891"
6337,"nm1053536"
6337,"nm0870166"
6337,"nm1293367"
6337,"nm0356745"
6337,"nm3066492"
6337,"nm0884833"
6337,"nm1107594"
6337,"nm1526352"
6337,"nm0679826"
6337,"nm5628950"
6717,"nm0299663"
6717,"nm0815668"
6717,"nm0548156"
6717,"nm0056086"
6717,"nm2594961"
6717,"nm0243620"
6717,"nm0580101"
6717,"nm0536251"
6717,"nm0064702"
6717,"nm0200702"
6717,"nm0719232"
6717,"nm3144922"
6717,"nm0293889"
6717,"nm0609783"
6717,"nm0895527"
6717,"nm0496241"
6717,"nm0301556"
6717,"nm1410582"
6717,"nm0044545"
6717,"nm10727508"
6717,"nm0153265"
6717,"nm0739151"
322,"nm3045726"
322,"nm3001861"
322,"nm1802756"
322,"nm0124534"
322,"nm1803592"
219,"nm12143308"
219,"nm8655329"
219,"nm13612088"
219,"nm12143297"
219,"nm13037195"
219,"nm8390818"
219,"nm13037196"
219,"nm2637056"
6685,"nm0636235"
6685,"nm0437697"
6685,"nm0339159"
6685,"nm2717485"
6685,"nm0693957"
6685,"nm3013539"
5303,"nm0433786"
5303,"nm9734763"
5303,"nm1775058"
5303,"nm2597831"
5303,"nm1205315"
5303,"nm11988028"
5303,"nm11988029"
5303,"nm9507306"
5303,"nm1203811"
5303,"nm3424048"
5303,"nm3461696"
5303,"nm3173600"
253,"nm2687438"
253,"nm1475275"
253,"nm2861180"
253,"nm2231779"
253,"nm0168892"
1942,"nm1005514"
1942,"nm0898575"
1942,"nm1727310"
1942,"nm1768017"
1942,"nm0581117"
1942,"nm1369619"
1942,"nm3200920"
1942,"nm0922919"
1942,"nm1627901"
1942,"nm2584600"
1942,"nm1552693"
5079,"nm2602813"
5079,"nm2682074"
5079,"nm1792248"
5079,"nm1845077"
5079,"nm2003000"
6878,"nm0140969"
6878,"nm1055302"
6878,"nm0666871"
6878,"nm1223091"
6878,"nm0801356"
6878,"nm2361949"
6878,"nm0242450"
6878,"nm0325531"
6878,"nm1015867"
6878,"nm0991245"
271,"nm1946765"
271,"nm0936044"
271,"nm3216166"
271,"nm10811757"
271,"nm2891347"
5212,"nm1181219"
5212,"nm1183832"
5212,"nm10861952"
3810,"nm3311452"
3810,"nm2725231"
3810,"nm2722326"
3810,"nm2723417"
3810,"nm2724419"
3810,"nm2178395"
3810,"nm1468316"
554,"nm10952182"
554,"nm4469041"
554,"nm2289580"
554,"nm10952181"
554,"nm5260066"
554,"nm4469012"
2038,"nm2339486"
2038,"nm1815229"
2038,"nm2763786"
2038,"nm2297956"
2038,"nm2384379"
2038,"nm2339548"
2038,"nm2286214"
2038,"nm2282411"
2112,"nm0926615"
2112,"nm1209773"
6809,"nm1294961"
6809,"nm1294962"
6809,"nm0138327"
5228,"nm0641398"
5228,"nm0531933"
5228,"nm0262935"
5228,"nm0413238"
3259,"nm1509816"
3259,"nm1678686"
3259,"nm0001182"
3259,"nm0226423"
3259,"nm1548662"
3259,"nm0783536"
3259,"nm1480139"
3259,"nm0606862"
3259,"nm0294997"
3259,"nm0046033"
4484,"nm2966102"
4484,"nm0000849"
4484,"nm0309357"
4484,"nm0005683"
4484,"nm2695521"
4484,"nm0933865"
4484,"nm0002353"
4484,"nm0424710"
4484,"nm0940245"
4484,"nm0000829"
4484,"nm0165947"
4484,"nm0924210"
4484,"nm0701031"
4484,"nm0365140"
4484,"nm0185819"
4484,"nm0001132"
4484,"nm0484528"
4484,"nm0517589"
4484,"nm0640722"
4484,"nm2950654"
4484,"nm0905498"
4484,"nm0110483"
4484,"nm0005222"
4006,"nm0366894"
4006,"nm0719679"
4006,"nm0306755"
4006,"nm0001668"
4006,"nm0275698"
4006,"nm0410773"
2755,"nm0352513"
2755,"nm1532479"
2755,"nm0714698"
2755,"nm0371755"
2755,"nm2003870"
2755,"nm0399815"
2755,"nm0507829"
3541,"nm1205800"
3866,"nm0575339"
3866,"nm0662981"
3866,"nm0135585"
3866,"nm0005420"
3866,"nm0042882"
3866,"nm0000535"
3866,"nm0004914"
1335,"nm4492084"
1335,"nm4080531"
3477,"nm1014034"
3477,"nm2984287"
3477,"nm0001024"
3477,"nm1912766"
3477,"nm0159485"
3550,"nm1544084"
1244,"nm0005317"
1244,"nm1589825"
1244,"nm1401416"
1244,"nm0000681"
1244,"nm0810103"
1870,"nm0220149"
1870,"nm1748489"
4994,"nm1002694"
3181,"nm1621450"
6227,"nm1349522"
6227,"nm1880888"
6227,"nm0937387"
6227,"nm0228336"
6227,"nm1134158"
6227,"nm0001581"
6227,"nm1511647"
6227,"nm0541218"
6227,"nm0581008"
6227,"nm0669681"
1651,"nm3162723"
1651,"nm0002077"
1651,"nm5473782"
1887,"nm1715118"
1887,"nm0194900"
1887,"nm0828226"
1887,"nm2553880"
1887,"nm0762424"
1887,"nm0647638"
1887,"nm2105255"
1887,"nm0366106"
1887,"nm0801356"
733,"nm0661751"
733,"nm2205857"
733,"nm2720553"
733,"nm0656995"
733,"nm0558533"
733,"nm0518783"
733,"nm0935664"
733,"nm0975187"
786,"nm0578771"
786,"nm0628951"
786,"nm1018488"
786,"nm0440344"
786,"nm0123946"
786,"nm2254074"
786,"nm3148043"
786,"nm3409535"
786,"nm4758216"
786,"nm0784771"
786,"nm0602813"
786,"nm0784404"
4249,"nm6293288"
4249,"nm6293292"
4249,"nm11533733"
4249,"nm10940148"
4249,"nm10940147"
4249,"nm8011781"
4249,"nm10940146"
2272,"nm2943348"
2272,"nm1743737"
2272,"nm2942525"
732,"nm11146800"
732,"nm11146878"
732,"nm11146802"
732,"nm9146004"
732,"nm11147268"
732,"nm2225860"
732,"nm3787019"
732,"nm11146807"
732,"nm11146803"
3063,"nm1846124"
3063,"nm0723450"
3063,"nm0818731"
3063,"nm2677027"
3063,"nm4575116"
3063,"nm0431082"
3063,"nm0000916"
3063,"nm0732961"
3063,"nm2040932"
3063,"nm0796325"
3063,"nm0186151"
3063,"nm0240468"
3063,"nm0005859"
3063,"nm0298915"
3063,"nm1573253"
3063,"nm0795832"
3063,"nm3626447"
3063,"nm2877226"
5654,"nm8204524"
255,"nm1926948"
255,"nm0064125"
255,"nm0905619"
255,"nm0328644"
255,"nm0609549"
255,"nm1760272"
255,"nm0564415"
255,"nm1600109"
255,"nm0352558"
255,"nm0423774"
255,"nm0771414"
255,"nm0319636"
3786,"nm0296545"
3786,"nm0528331"
3786,"nm0756061"
3786,"nm0194004"
3786,"nm0001100"
3786,"nm0002253"
3786,"nm0516266"
3786,"nm0750221"
3786,"nm0001787"
4031,"nm0687098"
5199,"nm0623979"
5199,"nm0092018"
5199,"nm0414930"
5199,"nm0386472"
5199,"nm2003870"
5199,"nm0329755"
1703,"nm3113323"
1208,"nm0896149"
1208,"nm1564377"
1208,"nm0279545"
1208,"nm0278759"
1208,"nm0562035"
3529,"nm0846947"
3529,"nm0806427"
5062,"nm5486096"
5062,"nm1061446"
5062,"nm5479252"
5062,"nm10315808"
5062,"nm10995335"
5062,"nm7828930"
5062,"nm10995349"
1589,"nm0868066"
1589,"nm0154226"
1589,"nm0632566"
1589,"nm0000334"
1589,"nm0708870"
1589,"nm0865215"
1589,"nm0390807"
1589,"nm0932230"
1589,"nm0508764"
1589,"nm2172476"
1971,"nm1387379"
1971,"nm0587955"
1971,"nm1475594"
1971,"nm0101777"
1971,"nm0453091"
1971,"nm0136797"
1971,"nm0106835"
1971,"nm0001309"
1971,"nm1467577"
4429,"nm1795989"
86,"nm3777535"
86,"nm11011964"
86,"nm8501417"
86,"nm11011966"
86,"nm10760273"
86,"nm10760272"
86,"nm10760265"
86,"nm10760264"
86,"nm11011962"
86,"nm11011967"
6791,"nm0190204"
6791,"nm0317171"
6791,"nm2777711"
2625,"nm2966441"
2625,"nm3570328"
2625,"nm6705362"
2625,"nm7710020"
2625,"nm6667552"
2625,"nm0575175"
6511,"nm5117642"
6511,"nm0579453"
6511,"nm0045202"
6511,"nm0431493"
6511,"nm1195495"
6511,"nm0336695"
6511,"nm2142741"
5378,"nm3564888"
5378,"nm0764020"
5378,"nm3554294"
5378,"nm3554675"
5378,"nm3564829"
5378,"nm2340248"
5378,"nm3554302"
5140,"nm0004311"
